,Source,Target,Unnamed: 2,Unnamed: 3,Unnamed: 4
2952,https://health.ucdavis.edu/coronavirus/covid-19-vaccine/covid-19-vaccine-boosters,https://www.ucdavis.edu/,,,
2953,https://health.ucdavis.edu/coronavirus/covid-19-vaccine/covid-19-vaccine-boosters,https://www.universityofcalifornia.edu/,,,
2954,https://health.ucdavis.edu/coronavirus/covid-19-vaccine/covid-19-vaccine-boosters,https://health.universityofcalifornia.edu/,,,
2955,https://health.ucdavis.edu/coronavirus/covid-19-vaccine/covid-19-vaccine-boosters,"https://www.google.com/maps/dir//UC+DAVIS+HEALTH,+2315+Stockton+Blvd,+Sacramento,+CA+95817/@38.5547416,-121.456967,17.84z/data=!4m16!1m6!3m5!1s0x809ad07cc0d3cd61:0x7d6be96a48cea31a!2sUC+DAVIS+HEALTH!8m2!3d38.5547311!4d-121.4555678!4m8!1m0!1m5!1m1!1s0x809ad07cc0d3cd61:0x7d6be96a48cea31a!2m2!1d-121.4555678!2d38.5547311!3e2",,,
2956,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,http://physicians.ucdavis.edu/medicalcenter/,,,
2957,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,http://physicians.ucdavis.edu/medicalcenter/,,,
2958,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,http://physicians.ucdavis.edu/medicalcenter,,,
2959,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,http://physicians.ucdavis.edu/medicalcenter,,,
2960,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,http://www.ucdmc.ucdavis.edu/legal/privacy/,,,
2961,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,http://physicians.ucdavis.edu/medicalcenter,,,
2962,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,http://www.ucdmc.ucdavis.edu/nurse/daisy,,,
2963,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,"https://www.google.com/maps/place/4251+X+St,+Sacramento,+CA+95817/@38.554896,-121.4584849,17z/data=!3m1!4b1!4m5!3m4!1s0x809ad07cc6228885:0x74998774c85fe60d!8m2!3d38.554896!4d-121.4562962",,,
2964,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,http://www.ucdmc.ucdavis.edu/publish/news/medicalcenter/,,,
2965,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,http://physicians.ucdavis.edu/medicalcenter,,,
2966,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
2967,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
2968,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
2969,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
2970,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,https://www.nursingworld.org/organizational-programs/magnet/,,,
2971,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,https://www.universityofcalifornia.edu/press-room/university-california-health-hospitals-recognized-lgbtq-health-care-equality,,,
2972,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,https://www.universityofcalifornia.edu/press-room/university-california-health-hospitals-recognized-lgbtq-health-care-equality,,,
2973,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,https://mychart.ucdavis.edu/mychart/,,,
2974,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,https://www.facebook.com/UCDavisMedicalCenter,,,
2975,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,https://twitter.com/UCDavisMedCntr,,,
2976,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,http://www.youtube.com/ucdavishealth,,,
2977,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,http://pinterest.com/ucdavishealth/,,,
2978,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,http://www.instagram.com/ucdavishealth,,,
2979,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/rheumatology.html,https://www.linkedin.com/company/uc-davis-health/,,,
2980,https://health.ucdavis.edu/childrens-health/index.html,https://hr.ucdavis.edu/,,,
2981,https://health.ucdavis.edu/childrens-health/index.html,https://physicians.ucdavis.edu/medicalcenter?CustomField=9%3BYes,,,
2982,https://health.ucdavis.edu/childrens-health/index.html,https://hr.ucdavis.edu/,,,
2983,https://health.ucdavis.edu/childrens-health/index.html,https://physicians.ucdavis.edu/,,,
2984,https://health.ucdavis.edu/childrens-health/index.html,https://www.ucdavis.edu/,,,
2985,https://health.ucdavis.edu/childrens-health/index.html,https://www.facebook.com/UCDavisHealth,,,
2986,https://health.ucdavis.edu/childrens-health/index.html,http://twitter.com/UCDavisHealth,,,
2987,https://health.ucdavis.edu/childrens-health/index.html,http://www.youtube.com/ucdavishealth,,,
2988,https://health.ucdavis.edu/childrens-health/index.html,http://pinterest.com/ucdavishealth/,,,
2989,https://health.ucdavis.edu/childrens-health/index.html,http://www.instagram.com/ucdavishealth,,,
2990,https://health.ucdavis.edu/childrens-health/index.html,https://www.linkedin.com/company/uc-davis-health/,,,
2991,https://health.ucdavis.edu/childrens-health/index.html,https://give.ucdavis.edu/Area/,,,
2992,https://health.ucdavis.edu/childrens-health/index.html,https://hr.ucdavis.edu/,,,
2993,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,http://physicians.ucdavis.edu/medicalcenter/,,,
2994,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,http://physicians.ucdavis.edu/medicalcenter/,,,
2995,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,http://physicians.ucdavis.edu/medicalcenter,,,
2996,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,http://physicians.ucdavis.edu/medicalcenter,,,
2997,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,http://www.ucdmc.ucdavis.edu/legal/privacy/,,,
2998,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,http://physicians.ucdavis.edu/medicalcenter,,,
2999,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,http://www.ucdmc.ucdavis.edu/nurse/daisy,,,
3000,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,"https://www.google.com/maps/place/4251+X+St,+Sacramento,+CA+95817/@38.554896,-121.4584849,17z/data=!3m1!4b1!4m5!3m4!1s0x809ad07cc6228885:0x74998774c85fe60d!8m2!3d38.554896!4d-121.4562962",,,
3001,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,http://www.ucdmc.ucdavis.edu/publish/news/medicalcenter/,,,
3002,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,http://www.ucdmc.ucdavis.edu/neurology/subspecialties/sleep_medicine.html,,,
3003,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,http://physicians.ucdavis.edu/medicalcenter,,,
3004,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
3005,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
3006,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
3007,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
3008,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,https://www.nursingworld.org/organizational-programs/magnet/,,,
3009,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,https://www.universityofcalifornia.edu/press-room/university-california-health-hospitals-recognized-lgbtq-health-care-equality,,,
3010,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,https://www.universityofcalifornia.edu/press-room/university-california-health-hospitals-recognized-lgbtq-health-care-equality,,,
3011,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,https://mychart.ucdavis.edu/mychart/,,,
3012,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,https://www.facebook.com/UCDavisMedicalCenter,,,
3013,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,https://twitter.com/UCDavisMedCntr,,,
3014,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,http://www.youtube.com/ucdavishealth,,,
3015,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,http://pinterest.com/ucdavishealth/,,,
3016,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,http://www.instagram.com/ucdavishealth,,,
3017,https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/sleep_disorders.html,https://www.linkedin.com/company/uc-davis-health/,,,
3018,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,http://physicians.ucdavis.edu/medicalcenter/,,,
3019,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,http://physicians.ucdavis.edu/medicalcenter/,,,
3020,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,http://physicians.ucdavis.edu/medicalcenter,,,
3021,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,http://physicians.ucdavis.edu/medicalcenter,,,
3022,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,http://www.ucdmc.ucdavis.edu/legal/privacy/,,,
3023,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,http://physicians.ucdavis.edu/medicalcenter,,,
3024,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,http://www.ucdmc.ucdavis.edu/nurse/daisy,,,
3025,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,"https://www.google.com/maps/place/4251+X+St,+Sacramento,+CA+95817/@38.554896,-121.4584849,17z/data=!3m1!4b1!4m5!3m4!1s0x809ad07cc6228885:0x74998774c85fe60d!8m2!3d38.554896!4d-121.4562962",,,
3026,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,http://www.ucdmc.ucdavis.edu/publish/news/medicalcenter/,,,
3027,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/,,,
3028,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/MedicalCenter/details/32215/alicia-agnoli-family_and_community_medicine-sacramento,,,
3029,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/MedicalCenter/details/384/martin-leamon-psychiatry-sacramento?FreeText:Last+name=Leamon,,,
3030,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/MedicalCenter/details/42776/bob-kiaii-cardiothoracic_surgery-robotic_surgery-surgery_-_cardiothoracic-surgery_-_robotic-sacramento?FreeText:Last+name=kiaii,,,
3031,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/details/11671/amy-rahm-pediatric_cardiac_surgery-pediatric_surgery-surgery_-_cardiothoracic-surgery_-_pediatric-sacramento?FreeText:Last+name=Rahm,,,
3032,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/details/22146/victor-rodriguez-cardiothoracic_surgery-endovascular_surgery-heart_failure_surgery-heart_transplantation-vascular_surgery-sacramento?FreeText:Last+name=Rodriguez,,,
3033,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/details/696/j_nilas-young-surgery_-_cardiothoracic-surgery_-_thoracic-sacramento?FreeText:Last+name=Young,,,
3034,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/details/21956/gagan-singh-cardiology-cardiovascular_medicine-internal_medicine-interventional_cardiology-peripheral_vascular_interventions-vascular_medicine-sacramento?FreeText:Last+name=Singh,,,
3035,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/1443/thomas-smith-cardiology-cardiovascular_imaging-cardiovascular_medicine-internal_medicine-sacramento,,,
3036,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/details/42451/jason-adams-internal_medicine-pulmonary_medicine-rocklin-sacramento?FreeText:Last+name=Adams,,,
3037,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/533/mark-avdalovic-internal_medicine-pulmonary_and_critical_care-folsom-sacramento,,,
3038,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/MedicalCenter/details/726/nicholas-kenyon-internal_medicine-pulmonary_and_critical_care-sleep_medicine-sacramento?FreeText:Last+name=kenyon,,,
3039,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/22131/brooks-kuhn-critical_care_medicine-internal_medicine-pulmonology-sacramento,,,
3040,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/MedicalCenter/details/863/christian-sandrock-critical_care_medicine-emerging_infectious_diseases-internal_medicine-outbreak_management-sepsis-davis?FreeText:Last+name=sandrock,,,
3041,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/21872/oma-agbai-cosmetic_dermatology-dermatology-disorders_of_pigmentation-multicultural_dermatology_and_hair_disorders-davis-sacramento,,,
3042,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/32225/alain-brassard-dermatology-sacramento,,,
3043,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/MedicalCenter/details/770/barbara-burrall-medical_dermatology-phototherapy-sacramento?FreeText:Last+name=burrall,,,
3044,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/MedicalCenter/details/928/nasim-fazel-dermatology-folsom-sacramento?FreeText:Last+name=fazel,,,
3045,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/32299/peggy-wu-dermatology-sacramento,,,
3046,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/MedicalCenter/details/1269/debbie-aizenberg-otolaryngology_ent_ears_nose_throat-pediatric_otolaryngology-rocklin-sacramento?FreeText:Last+name=aizenberg,,,
3047,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/MedicalCenter/details/1180/rodney-diaz-otolaryngology_-_head_and_neck_surgery-otolaryngology_ent_ears_nose_throat-otology_neurotology-skull_base_surgery-sacramento?FreeText:Last+name=diaz,,,
3048,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/187/e_bradley-strong-otolaryngology_ent_ears_nose_throat-sacramento,,,
3049,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/885/emily-andrada-pediatric_emergency_medicine-sacramento,,,
3050,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/MedicalCenter/details/21841/julia-magana-emergency_medicine-pediatric_emergency_medicine-sacramento?FreeText:Last+name=magana,,,
3051,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/MedicalCenter/details/200/samuel-turnipseed-emergency_medicine-internal_medicine-sacramento?FreeText:Last+name=Turnipseed,,,
3052,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/MedicalCenter/details/62/mark-moriwaki-endocrinology_diabetes_and_metabolism-internal_medicine-rancho_cordova-roseville-sacramento?FreeText:Last+name=moriwaki,,,
3053,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/MedicalCenter/details/32215/alicia-agnoli-family_and_community_medicine-sacramento,,,
3054,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/22158/micaela-mika-godzich-family_and_community_medicine-sacramento,,,
3055,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/112/paul-riggle-family_and_community_medicine-davis,,,
3056,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/21898/sooraj-tejaswi-gastroenterology_and_hepatology-internal_medicine-davis-elk_grove-sacramento,,,
3057,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/771/mohamed-ali-surgery_-_bariatric-surgery_-_gastrointestinal-sacramento,,,
3058,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/334/hung-ho-robotic_surgery-surgery_-_acute_care_surgery-surgery_-_gastrointestinal-surgery_-_general-surgery_-_robotic-davis-rocklin-sacramento,,,
3059,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/22034/amanda-kirane-robotic_surgery-skin_cancer_and_melanoma-surgery_-_oncology-sacramento,,,
3060,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/22081/david-leshikar-surgery_-_general-surgery_-_trauma_acute_care_surgery_and_surgical_critical_care-sacramento,,,
3061,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/32289/hazem-shamseddeen-robotic_surgery-surgery_-_gastrointestinal-surgery_-_general-surgery_-_robotic-folsom-sacramento,,,
3062,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/32341/rebecca-brooks-gynecology_oncology-robotic_surgery-surgery_-_robotic-sacramento,,,
3063,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/MedicalCenter/details/536/primo-lucky-lara_jr-cancer-hematology_oncology-internal_medicine-sacramento?FreeText:Last+name=lara,,,
3064,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/1388/tianhong-li-cancer-hematology_oncology-internal_medicine-sacramento,,,
3065,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/32296/heather-mcknight-pediatric_hospital_medicine,,,
3066,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/32234/voltaire-volt-sinigayan-hospital_medicine-hospital_outreach-quality_and_safety-sacramento,,,
3067,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/21750/kevin-burnham-internal_medicine-sports_medicine-sacramento,,,
3068,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/912/jason-chang-internal_medicine-sacramento,,,
3069,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/11641/zachary-zach-holt-internal_medicine-sacramento,,,
3070,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/867/yunli-zheng-internal_medicine-roseville,,,
3071,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/MedicalCenter/details/1589/niti-madan-nephrology-rocklin-sacramento?FreeText:Last+name=madan,,,
3072,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/21786/marc-lenaerts-headache_medicine-neurology-sacramento,,,
3073,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/769/lin-zhang-deep_brain_stimulation-neurology-sacramento,,,
3074,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/32223/griffith-harsh-iv-neurological_surgery-sacramento,,,
3075,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/21759/amy-george-female_pelvic_medicine_and_reconstructive_surgery-gynecology-obstetrics_and_gynecology-sacramento,,,
3076,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/11657/michael-trifiro-obstetrics_and_gynecology-sacramento,,,
3077,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/details/206/james-brandt-ophthalmology-sacramento?FreeText:Last+name=Brandt,,,
3078,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/details/1564/nandini-gandhi-pediatric_ophthalmology-sacramento?FreeText:Last+name=Gandhi,,,
3079,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/details/579/michele-lim-glaucoma-ophthalmology-sacramento?FreeText:Last+name=Lim,,,
3080,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/details/8/mark-mannis-ophthalmology-sacramento?FreeText:Last+name=MAnnis,,,
3081,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/1138/eric-giza-orthopaedic_surgery_-_adult_foot_and_ankle_surgery-orthopaedic_surgery_-_sports_medicine-sports_medicine-sacramento,,,
3082,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/11675/brian-haus-orthopaedic_surgery-orthopaedic_surgery_-_pediatric_orthopaedic_surgery-orthopaedic_surgery_-_sports_medicine-sacramento,,,
3083,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/1536/gavin-pereira-orthopaedic_surgery-orthopaedic_surgery_-_adult_reconstruction-orthopaedic_surgery_-_trauma-sacramento,,,
3084,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/932/rolando-roberto-orthopaedic_surgery_-_spinal_disorders-sacramento,,,
3085,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/42717/shawna-arsenault-physical_medicine_and_rehabilitation-sacramento,,,
3086,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/11691/john-dorsett-brain_injury_medicine-physical_medicine_and_rehabilitation-sacramento,,,
3087,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://teamsite.ucdmc.ucdavis.edu/publish/providerbio/surgery/32217,,,
3088,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/32221/clifford-pereira-hand_surgery-plastic_surgery-sacramento,,,
3089,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/1487/lorin-scher-psychiatry-sacramento,,,
3090,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/details/42404/andres-sciolla-psychiatry-sacramento,,,
3091,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/22170/noah-canvasser-endourology-robotic_surgery-surgery_-_robotic-urology-sacramento,,,
3092,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/1618/jennifer-rothschild-female_pelvic_medicine_and_reconstructive_surgery-urology-sacramento,,,
3093,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/MedicalCenter/details/22130/rex-pillai-adult_and_pediatric_interventional_radiology-diagnostic_radiology-pediatric_radiology-sacramento?FreeText:Last+name=pillai,,,
3094,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/21764/smita-awasthi-pediatric_dermatology-davis-sacramento,,,
3095,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/32280/trinh-truong-pediatric_gastroenterology-sacramento,,,
3096,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/22090/reuben-antony-pediatric_hematology_oncology-pediatric_neuro-oncology-sacramento,,,
3097,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/MedicalCenter/details/235/jean-wiedeman-pediatric_infectious_diseases-sacramento?FreeText:Last+name=wiedeman,,,
3098,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/32357/arundhati-arun-kale-pediatric_nephrology-sacramento,,,
3099,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/details/1292/murat-pakyurek-adhd-autism-child_and_adolescent_psychiatry-psychiatry-sacramento?FreeText:Last+name=pakyurek,,,
3100,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/32330/rory-kamerman-kretzmer-pediatric_pulmonology-sacramento,,,
3101,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/details/42473/eric-crossen-sacramento?FreeText:Last+name=Eric+Crossen,,,
3102,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://physicians.ucdavis.edu/medicalcenter/details/1272/erik-fernandez_y_garcia-pediatrics_general-sacramento,,,
3103,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://www.facebook.com/UCDavisMedicalCenter,,,
3104,https://health.ucdavis.edu/medicalcenter/top-docs/top-docs-2020.html,https://twitter.com/UCDavisMedCntr,,,
