,Type,Source,Destination,Size (Bytes),Alt Text,Anchor,Status Code,Status,Follow,Target,Rel,Path Type,Link Path,Link Position,Link Origin
2272,Hyperlink,https://www.nashvillegeneral.org/clinics-services/eye-clinic,https://www.nashgenfoundation.org/,125749,,Donate,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/div[@class='l-menu-mobile']/nav[@id='block-menu-block-patient-tool-menu']/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2273,Hyperlink,https://www.nashvillegeneral.org/clinics-services/eye-clinic,https://www.nashgenfoundation.org/,125749,,Donate,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/div[4]/div/nav/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2274,Hyperlink,https://www.nashvillegeneral.org/clinics-services/eye-clinic,"https://www.google.com/maps/dir/?api=1&destination=36.166402,-86.806813",771484,,GET DIRECTIONS,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/section/div[@class='l-content-main-wrapper']/div/div/div/div/div[@class='group-right']/div/div[3]/div/fieldset[2]/div/div[2]/div/a,Content,HTML
2275,Hyperlink,https://www.nashvillegeneral.org/clinics-services/eye-clinic,https://www.instagram.com/nashvillegeneral,0,,,301,Moved Permanently,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[1]/a,Footer,HTML
2276,Hyperlink,https://www.nashvillegeneral.org/clinics-services/eye-clinic,https://www.linkedin.com/company/nashville-general-hospital/,1529,,,999,Request denied,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[2]/a,Footer,HTML
2277,Hyperlink,https://www.nashvillegeneral.org/clinics-services/eye-clinic,https://www.twitter.com/NashGenHospital,0,,,0,Blocked by robots.txt,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[3]/a,Footer,HTML
2278,Hyperlink,https://www.nashvillegeneral.org/clinics-services/eye-clinic,https://www.youtube.com/channel/UCeaJAk6UCap0kTVRcHeH5CA,474983,,,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[4]/a,Footer,HTML
2279,Hyperlink,https://www.nashvillegeneral.org/clinics-services/eye-clinic,https://www.facebook.com/NashvilleGeneral/?fref=ts,566761,,,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[5]/a,Footer,HTML
2280,Hyperlink,https://www.nashvillegeneral.org/clinics-services/eye-clinic,https://goo.gl/maps/YkgRDYKbYjLCTGrB8,0,,Map/Directions,302,Found,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-block-content-0e6af44b-e100-4d80-a9e9-c728b8a61c7c']/div/div/div/a,Footer,HTML
2281,Hyperlink,https://www.nashvillegeneral.org/clinics-services/eye-clinic,https://www.nashgenfoundation.org/,125749,,NGH Foundation,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer2']/nav/ul/li[4]/ul/li[@class='menu-item'][3]/a,Navigation,HTML
2282,Hyperlink,https://www.nashvillegeneral.org/clinics-services/eye-clinic,https://www.nghschoolofhealthsciences.com/,129585,,School of Health Sciences,200,,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer2']/nav/ul/li[4]/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2283,Hyperlink,https://www.nashvillegeneral.org/clinics-services/primary-care,https://www.nashgenfoundation.org/,125749,,Donate,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/div[@class='l-menu-mobile']/nav[@id='block-menu-block-patient-tool-menu']/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2284,Hyperlink,https://www.nashvillegeneral.org/clinics-services/primary-care,https://www.nashgenfoundation.org/,125749,,Donate,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/div[4]/div/nav/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2285,Hyperlink,https://www.nashvillegeneral.org/clinics-services/primary-care,"https://www.google.com/maps/dir/?api=1&destination=36.1569,-86.80277",765107,,GET DIRECTIONS,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/section/div[@class='l-content-main-wrapper']/div/div/div/div/div[@class='group-right']/div/div[3]/div[1]/fieldset[2]/div/div[2]/div/a,Content,HTML
2286,Hyperlink,https://www.nashvillegeneral.org/clinics-services/primary-care,"https://www.google.com/maps/dir/?api=1&destination=36.166402,-86.806813",771484,,GET DIRECTIONS,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/section/div[@class='l-content-main-wrapper']/div/div/div/div/div[@class='group-right']/div/div[3]/div[2]/fieldset[2]/div/div[2]/div/a,Content,HTML
2287,Hyperlink,https://www.nashvillegeneral.org/clinics-services/primary-care,https://www.instagram.com/nashvillegeneral,0,,,301,Moved Permanently,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[1]/a,Footer,HTML
2288,Hyperlink,https://www.nashvillegeneral.org/clinics-services/primary-care,https://www.linkedin.com/company/nashville-general-hospital/,1529,,,999,Request denied,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[2]/a,Footer,HTML
2289,Hyperlink,https://www.nashvillegeneral.org/clinics-services/primary-care,https://www.twitter.com/NashGenHospital,0,,,0,Blocked by robots.txt,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[3]/a,Footer,HTML
2290,Hyperlink,https://www.nashvillegeneral.org/clinics-services/primary-care,https://www.youtube.com/channel/UCeaJAk6UCap0kTVRcHeH5CA,474983,,,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[4]/a,Footer,HTML
2291,Hyperlink,https://www.nashvillegeneral.org/clinics-services/primary-care,https://www.facebook.com/NashvilleGeneral/?fref=ts,566761,,,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[5]/a,Footer,HTML
2292,Hyperlink,https://www.nashvillegeneral.org/clinics-services/primary-care,https://goo.gl/maps/YkgRDYKbYjLCTGrB8,0,,Map/Directions,302,Found,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-block-content-0e6af44b-e100-4d80-a9e9-c728b8a61c7c']/div/div/div/a,Footer,HTML
2293,Hyperlink,https://www.nashvillegeneral.org/clinics-services/primary-care,https://www.nashgenfoundation.org/,125749,,NGH Foundation,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer2']/nav/ul/li[4]/ul/li[@class='menu-item'][3]/a,Navigation,HTML
2294,Hyperlink,https://www.nashvillegeneral.org/clinics-services/primary-care,https://www.nghschoolofhealthsciences.com/,129585,,School of Health Sciences,200,,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer2']/nav/ul/li[4]/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2295,Hyperlink,https://nashvillegeneral.org/doctors/wendy-sumner-alexander-pa,https://www.nashgenfoundation.org/,125749,,Donate,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/div[@class='l-menu-mobile']/nav[@id='block-menu-block-patient-tool-menu']/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2296,Hyperlink,https://nashvillegeneral.org/doctors/wendy-sumner-alexander-pa,https://www.nashgenfoundation.org/,125749,,Donate,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/div[4]/div/nav/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2297,Hyperlink,https://nashvillegeneral.org/doctors/wendy-sumner-alexander-pa,"https://www.google.com/maps/dir/?api=1&destination=36.166402,-86.806813",771484,,GET DIRECTIONS,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/section/div[@class='l-content-main-wrapper']/div/div/div/div/div[@class='group-right']/div/div/div/div[4]/div/fieldset[2]/div/div[2]/div/a,Content,HTML
2298,Hyperlink,https://nashvillegeneral.org/doctors/wendy-sumner-alexander-pa,https://www.instagram.com/nashvillegeneral,0,,,301,Moved Permanently,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[1]/a,Footer,HTML
2299,Hyperlink,https://nashvillegeneral.org/doctors/wendy-sumner-alexander-pa,https://www.linkedin.com/company/nashville-general-hospital/,1529,,,999,Request denied,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[2]/a,Footer,HTML
2300,Hyperlink,https://nashvillegeneral.org/doctors/wendy-sumner-alexander-pa,https://www.twitter.com/NashGenHospital,0,,,0,Blocked by robots.txt,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[3]/a,Footer,HTML
2301,Hyperlink,https://nashvillegeneral.org/doctors/wendy-sumner-alexander-pa,https://www.youtube.com/channel/UCeaJAk6UCap0kTVRcHeH5CA,474983,,,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[4]/a,Footer,HTML
2302,Hyperlink,https://nashvillegeneral.org/doctors/wendy-sumner-alexander-pa,https://www.facebook.com/NashvilleGeneral/?fref=ts,566761,,,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[5]/a,Footer,HTML
2303,Hyperlink,https://nashvillegeneral.org/doctors/wendy-sumner-alexander-pa,https://goo.gl/maps/YkgRDYKbYjLCTGrB8,0,,Map/Directions,302,Found,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-block-content-0e6af44b-e100-4d80-a9e9-c728b8a61c7c']/div/div/div/a,Footer,HTML
2304,Hyperlink,https://nashvillegeneral.org/doctors/wendy-sumner-alexander-pa,https://www.nashgenfoundation.org/,125749,,NGH Foundation,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer2']/nav/ul/li[4]/ul/li[@class='menu-item'][3]/a,Navigation,HTML
2305,Hyperlink,https://nashvillegeneral.org/doctors/wendy-sumner-alexander-pa,https://www.nghschoolofhealthsciences.com/,129585,,School of Health Sciences,200,,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer2']/nav/ul/li[4]/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2306,Hyperlink,https://nashvillegeneral.org/doctors/dona-biggs-np-c,https://www.nashgenfoundation.org/,125749,,Donate,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/div[@class='l-menu-mobile']/nav[@id='block-menu-block-patient-tool-menu']/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2307,Hyperlink,https://nashvillegeneral.org/doctors/dona-biggs-np-c,https://www.nashgenfoundation.org/,125749,,Donate,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/div[4]/div/nav/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2308,Hyperlink,https://nashvillegeneral.org/doctors/dona-biggs-np-c,"https://www.google.com/maps/dir/?api=1&destination=36.16669,-86.80709",771431,,GET DIRECTIONS,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/section/div[@class='l-content-main-wrapper']/div/div/div/div/div[@class='group-right']/div/div/div/div[2]/div/fieldset[2]/div/div[2]/div/a,Content,HTML
2309,Hyperlink,https://nashvillegeneral.org/doctors/dona-biggs-np-c,https://www.instagram.com/nashvillegeneral,0,,,301,Moved Permanently,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[1]/a,Footer,HTML
2310,Hyperlink,https://nashvillegeneral.org/doctors/dona-biggs-np-c,https://www.linkedin.com/company/nashville-general-hospital/,1529,,,999,Request denied,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[2]/a,Footer,HTML
2311,Hyperlink,https://nashvillegeneral.org/doctors/dona-biggs-np-c,https://www.twitter.com/NashGenHospital,0,,,0,Blocked by robots.txt,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[3]/a,Footer,HTML
2312,Hyperlink,https://nashvillegeneral.org/doctors/dona-biggs-np-c,https://www.youtube.com/channel/UCeaJAk6UCap0kTVRcHeH5CA,474983,,,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[4]/a,Footer,HTML
2313,Hyperlink,https://nashvillegeneral.org/doctors/dona-biggs-np-c,https://www.facebook.com/NashvilleGeneral/?fref=ts,566761,,,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[5]/a,Footer,HTML
2314,Hyperlink,https://nashvillegeneral.org/doctors/dona-biggs-np-c,https://goo.gl/maps/YkgRDYKbYjLCTGrB8,0,,Map/Directions,302,Found,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-block-content-0e6af44b-e100-4d80-a9e9-c728b8a61c7c']/div/div/div/a,Footer,HTML
2315,Hyperlink,https://nashvillegeneral.org/doctors/dona-biggs-np-c,https://www.nashgenfoundation.org/,125749,,NGH Foundation,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer2']/nav/ul/li[4]/ul/li[@class='menu-item'][3]/a,Navigation,HTML
2316,Hyperlink,https://nashvillegeneral.org/doctors/dona-biggs-np-c,https://www.nghschoolofhealthsciences.com/,129585,,School of Health Sciences,200,,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer2']/nav/ul/li[4]/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2317,Hyperlink,https://nashvillegeneral.org/doctors/mohammed-el-kadmiri-md,https://www.nashgenfoundation.org/,125749,,Donate,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/div[@class='l-menu-mobile']/nav[@id='block-menu-block-patient-tool-menu']/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2318,Hyperlink,https://nashvillegeneral.org/doctors/mohammed-el-kadmiri-md,https://www.nashgenfoundation.org/,125749,,Donate,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/div[4]/div/nav/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2319,Hyperlink,https://nashvillegeneral.org/doctors/mohammed-el-kadmiri-md,"https://www.google.com/maps/dir/?api=1&destination=36.166402,-86.806813",771484,,GET DIRECTIONS,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/section/div[@class='l-content-main-wrapper']/div/div/div/div/div[@class='group-right']/div/div/div/div[4]/div/fieldset[2]/div/div[2]/div/a,Content,HTML
2320,Hyperlink,https://nashvillegeneral.org/doctors/mohammed-el-kadmiri-md,https://www.instagram.com/nashvillegeneral,0,,,301,Moved Permanently,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[1]/a,Footer,HTML
2321,Hyperlink,https://nashvillegeneral.org/doctors/mohammed-el-kadmiri-md,https://www.linkedin.com/company/nashville-general-hospital/,1529,,,999,Request denied,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[2]/a,Footer,HTML
2322,Hyperlink,https://nashvillegeneral.org/doctors/mohammed-el-kadmiri-md,https://www.twitter.com/NashGenHospital,0,,,0,Blocked by robots.txt,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[3]/a,Footer,HTML
2323,Hyperlink,https://nashvillegeneral.org/doctors/mohammed-el-kadmiri-md,https://www.youtube.com/channel/UCeaJAk6UCap0kTVRcHeH5CA,474983,,,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[4]/a,Footer,HTML
2324,Hyperlink,https://nashvillegeneral.org/doctors/mohammed-el-kadmiri-md,https://www.facebook.com/NashvilleGeneral/?fref=ts,566761,,,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[5]/a,Footer,HTML
2325,Hyperlink,https://nashvillegeneral.org/doctors/mohammed-el-kadmiri-md,https://goo.gl/maps/YkgRDYKbYjLCTGrB8,0,,Map/Directions,302,Found,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-block-content-0e6af44b-e100-4d80-a9e9-c728b8a61c7c']/div/div/div/a,Footer,HTML
2326,Hyperlink,https://nashvillegeneral.org/doctors/mohammed-el-kadmiri-md,https://www.nashgenfoundation.org/,125749,,NGH Foundation,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer2']/nav/ul/li[4]/ul/li[@class='menu-item'][3]/a,Navigation,HTML
2327,Hyperlink,https://nashvillegeneral.org/doctors/mohammed-el-kadmiri-md,https://www.nghschoolofhealthsciences.com/,129585,,School of Health Sciences,200,,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer2']/nav/ul/li[4]/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2328,Hyperlink,https://nashvillegeneral.org/doctors/susan-gray-dnp-c,https://www.nashgenfoundation.org/,125749,,Donate,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/div[@class='l-menu-mobile']/nav[@id='block-menu-block-patient-tool-menu']/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2329,Hyperlink,https://nashvillegeneral.org/doctors/susan-gray-dnp-c,https://www.nashgenfoundation.org/,125749,,Donate,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/div[4]/div/nav/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2330,Hyperlink,https://nashvillegeneral.org/doctors/susan-gray-dnp-c,"https://www.google.com/maps/dir/?api=1&destination=36.1569,-86.80277",765107,,GET DIRECTIONS,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/section/div[@class='l-content-main-wrapper']/div/div/div/div/div[@class='group-right']/div/div/div/div[4]/div[1]/fieldset[2]/div/div[2]/div/a,Content,HTML
2331,Hyperlink,https://nashvillegeneral.org/doctors/susan-gray-dnp-c,"https://www.google.com/maps/dir/?api=1&destination=36.166402,-86.806813",771484,,GET DIRECTIONS,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/section/div[@class='l-content-main-wrapper']/div/div/div/div/div[@class='group-right']/div/div/div/div[4]/div[2]/fieldset[2]/div/div[2]/div/a,Content,HTML
2332,Hyperlink,https://nashvillegeneral.org/doctors/susan-gray-dnp-c,https://www.instagram.com/nashvillegeneral,0,,,301,Moved Permanently,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[1]/a,Footer,HTML
2333,Hyperlink,https://nashvillegeneral.org/doctors/susan-gray-dnp-c,https://www.linkedin.com/company/nashville-general-hospital/,1529,,,999,Request denied,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[2]/a,Footer,HTML
2334,Hyperlink,https://nashvillegeneral.org/doctors/susan-gray-dnp-c,https://www.twitter.com/NashGenHospital,0,,,0,Blocked by robots.txt,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[3]/a,Footer,HTML
2335,Hyperlink,https://nashvillegeneral.org/doctors/susan-gray-dnp-c,https://www.youtube.com/channel/UCeaJAk6UCap0kTVRcHeH5CA,474983,,,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[4]/a,Footer,HTML
2336,Hyperlink,https://nashvillegeneral.org/doctors/susan-gray-dnp-c,https://www.facebook.com/NashvilleGeneral/?fref=ts,566761,,,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[5]/a,Footer,HTML
2337,Hyperlink,https://nashvillegeneral.org/doctors/susan-gray-dnp-c,https://goo.gl/maps/YkgRDYKbYjLCTGrB8,0,,Map/Directions,302,Found,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-block-content-0e6af44b-e100-4d80-a9e9-c728b8a61c7c']/div/div/div/a,Footer,HTML
2338,Hyperlink,https://nashvillegeneral.org/doctors/susan-gray-dnp-c,https://www.nashgenfoundation.org/,125749,,NGH Foundation,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer2']/nav/ul/li[4]/ul/li[@class='menu-item'][3]/a,Navigation,HTML
2339,Hyperlink,https://nashvillegeneral.org/doctors/susan-gray-dnp-c,https://www.nghschoolofhealthsciences.com/,129585,,School of Health Sciences,200,,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer2']/nav/ul/li[4]/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2340,Hyperlink,https://www.nashvillegeneral.org/about/directory,https://www.nashgenfoundation.org/,125749,,Donate,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/div[@class='l-menu-mobile']/nav[@id='block-menu-block-patient-tool-menu']/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2341,Hyperlink,https://www.nashvillegeneral.org/about/directory,https://www.nashgenfoundation.org/,125749,,Donate,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/div[4]/div/nav/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2342,Hyperlink,https://www.nashvillegeneral.org/about/directory,https://www.instagram.com/nashvillegeneral,0,,,301,Moved Permanently,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[1]/a,Footer,HTML
2343,Hyperlink,https://www.nashvillegeneral.org/about/directory,https://www.linkedin.com/company/nashville-general-hospital/,1529,,,999,Request denied,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[2]/a,Footer,HTML
2344,Hyperlink,https://www.nashvillegeneral.org/about/directory,https://www.twitter.com/NashGenHospital,0,,,0,Blocked by robots.txt,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[3]/a,Footer,HTML
2345,Hyperlink,https://www.nashvillegeneral.org/about/directory,https://www.youtube.com/channel/UCeaJAk6UCap0kTVRcHeH5CA,474983,,,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[4]/a,Footer,HTML
2346,Hyperlink,https://www.nashvillegeneral.org/about/directory,https://www.facebook.com/NashvilleGeneral/?fref=ts,566761,,,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-social-media-links-block']/ul/li[5]/a,Footer,HTML
2347,Hyperlink,https://www.nashvillegeneral.org/about/directory,https://goo.gl/maps/YkgRDYKbYjLCTGrB8,0,,Map/Directions,302,Found,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer1']/div[@id='block-block-content-0e6af44b-e100-4d80-a9e9-c728b8a61c7c']/div/div/div/a,Footer,HTML
2348,Hyperlink,https://www.nashvillegeneral.org/about/directory,https://www.nashgenfoundation.org/,125749,,NGH Foundation,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer2']/nav/ul/li[4]/ul/li[@class='menu-item'][3]/a,Navigation,HTML
2349,Hyperlink,https://www.nashvillegeneral.org/about/directory,https://www.nghschoolofhealthsciences.com/,129585,,School of Health Sciences,200,,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/footer/div/div[@class='footer2']/nav/ul/li[4]/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2350,Hyperlink,https://nashvillegeneral.org/doctors/angeline-brunetto-md,https://www.nashgenfoundation.org/,125749,,Donate,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/div[@class='l-menu-mobile']/nav[@id='block-menu-block-patient-tool-menu']/ul/li[@class='menu-item'][6]/a,Navigation,HTML
2351,Hyperlink,https://nashvillegeneral.org/doctors/angeline-brunetto-md,https://www.nashgenfoundation.org/,125749,,Donate,200,OK,True,_blank,,Absolute,//body/div[@class='dialog-off-canvas-main-canvas']/div/div/div/div[4]/div/nav/ul/li[@class='menu-item'][6]/a,Navigation,HTML
