,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
102,https://uihealthcare.org/sites/default/files/styles/profile_portrait/public/2020-09/Jorris%20Picture.jpg?itok=DJimczPH,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,25264,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.085,"Fri, 25 Sep 2020 15:16:05 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/styles/profile_portrait/public/2020-09/Jorris%20Picture.jpg?itok=DJimczPH,2022-02-04 11:20:22
103,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-brain-anatomy-and,text/html; charset=UTF-8,200,OK,Indexable,,Virtual STEM Education: Brain Anatomy and Helmet Safety | UI Health Care,72,665,,0,0,,0,Virtual STEM Education: Brain Anatomy and Helmet Safety,55,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-brain-anatomy-and,,,,,,52686,178,4.072,3,,2,2,0,1.59,33,18,0,18,18,0,,,,,294a8850b009575212f1091b9a28ee5a,0.087,"Fri, 28 Jan 2022 15:18:05 GMT",,,,1.1,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-brain-anatomy-and,2022-02-04 11:20:22
104,https://uihealthcare.org/education/executive-leadership-academy/current-participants/2018-2019,text/html; charset=UTF-8,200,OK,Indexable,,2018-2019 | UI Health Care,26,243,,0,0,,0,2018-2019,9,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/executive-leadership-academy/current-participants/2018-2019,,,,,,82524,943,10.268,3,,8,7,0,5.56,46,29,0,18,18,0,,,,,6a0c6ce2047fb973e554bc1f2e224f52,0.089,"Thu, 03 Feb 2022 21:57:28 GMT",,,,1.1,https://uihealthcare.org/education/executive-leadership-academy/current-participants/2018-2019,2022-02-04 11:20:22
105,https://uihealthcare.org/sites/default/files/Visitor%20Behavior%20Guidelines.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,105104,0,0.0,3,,1,1,0,0.79,0,0,0,0,0,0,,,,,,0.085,"Mon, 10 Sep 2018 16:33:41 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/Visitor%20Behavior%20Guidelines.pdf,2022-02-04 11:20:22
106,https://uihealthcare.org/education/ui-health-care-stem-education/upcoming-ui-health-care-stem-education-experiences/engineering-physics-steminar,text/html; charset=UTF-8,200,OK,Indexable,,Engineering and Physics STEMinar | UI Health Care,49,461,,0,0,,0,Engineering and Physics STEMinar,32,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/ui-health-care-stem-education/upcoming-ui-health-care-stem-education-experiences/engineering-physics-steminar,,,,,,52846,132,3.879,3,,2,2,0,1.59,33,18,0,19,19,0,,,,,d3e27e9d4336c3f588affa796014b9f9,0.046,"Thu, 03 Feb 2022 21:57:26 GMT",,,,1.1,https://uihealthcare.org/education/ui-health-care-stem-education/upcoming-ui-health-care-stem-education-experiences/engineering-physics-steminar,2022-02-04 11:20:22
107,https://uihealthcare.org/sites/default/files/2021-02/2019_08_22-OnIowa%20Skate%20Park%20jatorner%20-0087_0.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,215015,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.382,"Wed, 10 Feb 2021 20:33:40 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/2021-02/2019_08_22-OnIowa%20Skate%20Park%20jatorner%20-0087_0.jpg,2022-02-04 11:20:22
108,https://mychart.uihealthcare.org/mychart,,0,Blocked by robots.txt,Non-Indexable,Blocked by robots.txt,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,3,,22,12,0,9.52,0,0,0,0,0,0,,,,,,,,,,,None,https://mychart.uihealthcare.org/mychart,2022-02-04 11:20:22
109,https://uihealthcare.org/sites/default/files/styles/navigation_box_image/public/2021-08/111819_TRIOETS11th12th%20%2833%29.JPG?itok=FyAHu_ot,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,34352,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.039,"Mon, 30 Aug 2021 14:54:59 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/styles/navigation_box_image/public/2021-08/111819_TRIOETS11th12th%20%2833%29.JPG?itok=FyAHu_ot,2022-02-04 11:20:22
110,https://uihealthcare.org/capital-management/upcoming-bids-bid-results-and-plan-room,text/html; charset=UTF-8,200,OK,Indexable,,"Upcoming Bids, Bid Results and Plan Room | UI Health Care",57,535,,0,0,,0,"Upcoming Bids, Bid Results and Plan Room",40,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/capital-management/upcoming-bids-bid-results-and-plan-room,,,,,,52375,105,3.451,3,,7,6,0,4.76,30,22,0,22,22,0,,,,,d8dc48910da83d252fe782b4a39446f6,0.073,"Fri, 28 Jan 2022 16:52:40 GMT",,,,1.1,https://uihealthcare.org/capital-management/upcoming-bids-bid-results-and-plan-room,2022-02-04 11:20:22
111,https://uihealthcare.org/sites/default/files/styles/profile_portrait/public/2020-09/Kan~Tim%206.jpg?itok=2oourFvB,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,22138,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.09,"Thu, 10 Sep 2020 14:11:06 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/styles/profile_portrait/public/2020-09/Kan~Tim%206.jpg?itok=2oourFvB,2022-02-04 11:20:22
112,https://uihealthcare.org/applying-stacey-cyphert-health-policy-fellowship,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,11145,0,0.0,3,,1,1,0,0.79,0,0,0,0,0,0,,,,,,0.067,,https://uihealthcare.org/education/policy-fellowship/apply,HTTP Redirect,,1.1,https://uihealthcare.org/applying-stacey-cyphert-health-policy-fellowship,2022-02-04 11:20:22
113,https://uihealthcare.org/education/ui-health-care-stem-education/online-resources/virtual-stem-education-bone-anatomy,text/html; charset=UTF-8,200,OK,Indexable,,Virtual STEM Education: Bone Anatomy | UI Health Care,53,497,,0,0,,0,Virtual STEM Education: Bone Anatomy,36,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/ui-health-care-stem-education/online-resources/virtual-stem-education-bone-anatomy,,,,,,51693,68,3.057,3,,2,2,0,1.59,33,18,0,17,17,0,,,,,c98b931a0ca5d53495412ef8a8432236,0.09,"Fri, 28 Jan 2022 15:18:05 GMT",,,,1.1,https://uihealthcare.org/education/ui-health-care-stem-education/online-resources/virtual-stem-education-bone-anatomy,2022-02-04 11:20:22
114,https://uihealthcare.org/education/executive-leadership-academy/current-participants/2016-2017,text/html; charset=UTF-8,200,OK,Indexable,,2016-2017 | UI Health Care,26,243,,0,0,,0,2016-2017,9,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/executive-leadership-academy/current-participants/2016-2017,,,,,,77125,629,8.115,3,,8,7,0,5.56,46,29,0,18,18,0,,,,,addfa1940255c26988f5b1c4b2c1bd47,0.086,"Thu, 03 Feb 2022 21:57:29 GMT",,,,1.1,https://uihealthcare.org/education/executive-leadership-academy/current-participants/2016-2017,2022-02-04 11:20:22
116,https://uihealthcare.org/sites/default/files/2021-02/PA%20Students%20Clinical%20Exam%20Room%202019_1_16%20129_0.jpeg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,196788,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.047,"Wed, 10 Feb 2021 20:26:50 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/2021-02/PA%20Students%20Clinical%20Exam%20Room%202019_1_16%20129_0.jpeg,2022-02-04 11:20:22
117,https://uihealthcare.org/education/master-clinical-nutrition-program/program-admission-requirements/master-clinical,text/html; charset=UTF-8,200,OK,Indexable,,Master of Clinical Nutrition Program Course Admission Requirements | UI Health Care,83,755,,0,0,,0,Master of Clinical Nutrition Program Course Admission Requirements,66,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/master-clinical-nutrition-program/program-admission-requirements/master-clinical,,,,,,55311,248,5.596,3,,4,3,0,2.38,40,25,0,17,17,0,,,,,8ccb8247c9ec05eca66f92d0548866c6,0.137,"Fri, 28 Jan 2022 18:02:32 GMT",,,,1.1,https://uihealthcare.org/education/master-clinical-nutrition-program/program-admission-requirements/master-clinical,2022-02-04 11:20:22
118,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-germs-and-viruses,text/html; charset=UTF-8,200,OK,Indexable,,Virtual STEM Education: Germs and Viruses | UI Health Care,58,537,,0,0,,0,Virtual STEM Education: Germs and Viruses,41,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-germs-and-viruses,,,,,,51598,64,2.932,3,,2,2,0,1.59,33,18,0,17,17,0,,,,,e7cfe91cfd0114f7fcea42c4155e2ab7,0.043,"Fri, 28 Jan 2022 15:42:57 GMT",,,,1.1,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-germs-and-viruses,2022-02-04 11:20:23
119,https://uihealthcare.org/sites/default/files/Confidentiality%20Statement.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,49045,0,0.0,3,,1,1,0,0.79,0,0,0,0,0,0,,,,,,0.11,"Mon, 10 Sep 2018 16:32:44 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/Confidentiality%20Statement.pdf,2022-02-04 11:20:23
120,https://uihealthcare.org/entertainment-culture-and-dining,text/html; charset=UTF-8,200,OK,Indexable,,"Entertainment, Culture, and Dining | UI Health Care",51,452,,0,0,,0,"Entertainment, Culture, and Dining",34,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/entertainment-culture-and-dining,,,,,,64440,412,5.66,3,,2,2,0,1.59,24,17,0,27,27,0,,,,,b551821977eef2d31e58986286463d01,0.084,"Thu, 03 Feb 2022 21:57:22 GMT",,,,1.1,https://uihealthcare.org/entertainment-culture-and-dining,2022-02-04 11:20:23
121,https://uihealthcare.org/education/executive-leadership-academy/current-participants/2019-2020,text/html; charset=UTF-8,200,OK,Indexable,,2019-2020 | UI Health Care,26,243,,0,0,,0,2019-2020,9,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/executive-leadership-academy/current-participants/2019-2020,,,,,,76928,711,8.764,3,,8,7,0,5.56,46,29,0,18,18,0,,,,,b2e6507cab973991fdb1b75f07e3edb8,0.084,"Thu, 03 Feb 2022 21:57:27 GMT",,,,1.1,https://uihealthcare.org/education/executive-leadership-academy/current-participants/2019-2020,2022-02-04 11:20:23
122,https://uihealthcare.org/sites/default/files/2021-02/2018_6_8%20Parekh%20in%20the%20OR%208_0.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,292912,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.046,"Wed, 10 Feb 2021 20:22:35 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/2021-02/2018_6_8%20Parekh%20in%20the%20OR%208_0.jpg,2022-02-04 11:20:23
123,https://uihealthcare.org/sites/default/files/2021-02/160415%20CPH%20Fellowship%20Fair%20jatorner-005-Edit_0.jpeg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,883776,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.088,"Wed, 10 Feb 2021 20:27:14 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/2021-02/160415%20CPH%20Fellowship%20Fair%20jatorner-005-Edit_0.jpeg,2022-02-04 11:20:23
124,https://uihealthcare.org/capital-management/design-standards,text/html; charset=UTF-8,200,OK,Indexable,,Design Standards | UI Health Care,33,305,,0,0,,0,Design Standards,16,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/capital-management/design-standards,,,,,,52801,36,2.565,3,,8,6,0,4.76,33,25,0,19,19,0,,,,,767d0533613b32eede0641f02fe37d05,0.042,"Fri, 28 Jan 2022 17:08:06 GMT",,,,1.1,https://uihealthcare.org/capital-management/design-standards,2022-02-04 11:20:24
125,https://uihealthcare.org/stay-active-iowa,text/html; charset=UTF-8,200,OK,Indexable,,Stay Active in Iowa | UI Health Care,36,311,,0,0,,0,Stay Active in Iowa,19,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/stay-active-iowa,,,,,,55018,170,3.617,3,,2,2,0,1.59,24,17,0,21,21,0,,,,,5a1e46f72ac2c73eafcc37a85030ef70,0.021,"Thu, 03 Feb 2022 21:57:24 GMT",,,,1.1,https://uihealthcare.org/stay-active-iowa,2022-02-04 11:20:24
126,https://uihealthcare.org/sites/default/files/styles/profile_portrait/public/2019-12/bradleyc.jpg?itok=aDxxHD3a,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,22171,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.083,"Thu, 12 Dec 2019 21:09:32 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/styles/profile_portrait/public/2019-12/bradleyc.jpg?itok=aDxxHD3a,2022-02-04 11:20:24
127,https://uihealthcare.org/capital-management/capital-management-events,text/html; charset=UTF-8,200,OK,Indexable,,Capital Management Events | UI Health Care,42,395,,0,0,,0,Capital Management Events,25,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/capital-management/capital-management-events,,,,,,51851,30,2.578,3,,7,6,0,4.76,30,22,0,20,20,0,,,,,922ac58b8594eab2108b24460c819d74,0.019,"Fri, 28 Jan 2022 17:35:52 GMT",,,,1.1,https://uihealthcare.org/capital-management/capital-management-events,2022-02-04 11:20:24
128,https://uihealthcare.org/sites/default/files/2021-02/DJI_0063.MP4_.00_00_05_04.Still002_0_1.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,1277402,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.042,"Wed, 10 Feb 2021 20:24:39 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/2021-02/DJI_0063.MP4_.00_00_05_04.Still002_0_1.png,2022-02-04 11:20:24
129,https://uihealthcare.org/education/administrative-fellowship/apply,text/html; charset=UTF-8,200,OK,Indexable,,Applying for the UI Hospitals & Clinics Administrative Fellowship | UI Health Care,82,709,,0,0,,0,Applying for the UI Hospitals & Clinics Administrative Fellowship,65,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/administrative-fellowship/apply,,,,,,55217,387,7.529,3,,3,2,0,1.59,36,20,0,18,18,0,,,,,10f91d9c17625f46676a274ec524cfd1,0.022,"Fri, 28 Jan 2022 15:32:58 GMT",,,,1.1,https://uihealthcare.org/education/administrative-fellowship/apply,2022-02-04 11:20:24
130,https://uihealthcare.org/capital-management/links-design-professionals-and-contractors,text/html; charset=UTF-8,200,OK,Indexable,,Links for Design Professionals and Contractors | UI Health Care,63,559,,0,0,,0,Links for Design Professionals and Contractors,46,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/capital-management/links-design-professionals-and-contractors,,,,,,51868,31,2.57,3,,7,6,0,4.76,30,22,0,21,21,0,,,,,fa67c22b847407dc796ab43881e73eb5,0.022,"Sat, 29 Jan 2022 04:36:05 GMT",,,,1.1,https://uihealthcare.org/capital-management/links-design-professionals-and-contractors,2022-02-04 11:20:24
131,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-elephant-toothpaste,text/html; charset=UTF-8,200,OK,Indexable,,Virtual STEM Education: Elephant Toothpaste Experiment | UI Health Care,71,656,,0,0,,0,Virtual STEM Education: Elephant Toothpaste Experiment,54,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-elephant-toothpaste,,,,,,51979,95,3.357,3,,2,2,0,1.59,33,18,0,17,17,0,,,,,4720331ae7693f62799db9eeeab4da71,0.022,"Fri, 28 Jan 2022 17:54:50 GMT",,,,1.1,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-elephant-toothpaste,2022-02-04 11:20:24
132,https://uihealthcare.org/sites/default/files/styles/small/public/Harbison~Jennifer.jpg?itok=GWfV7OJ0,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,5751,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.02,"Mon, 30 Jul 2018 16:25:56 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/styles/small/public/Harbison~Jennifer.jpg?itok=GWfV7OJ0,2022-02-04 11:20:24
133,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-make-your-own,text/html; charset=UTF-8,200,OK,Indexable,,Virtual STEM Education: Make Your Own Magnifying Glass | UI Health Care,71,667,,0,0,,0,Virtual STEM Education: Make Your Own Magnifying Glass,54,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-make-your-own,,,,,,51826,77,3.18,3,,2,2,0,1.59,33,18,0,17,17,0,,,,,528a0d64b3b20975e32b3b4a3230a3e8,0.091,"Fri, 28 Jan 2022 22:18:49 GMT",,,,1.1,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-make-your-own,2022-02-04 11:20:24
134,https://uihealthcare.org/education/university-iowa-master-clinical-nutrition-program/program-admission-requirements/master-0,text/html; charset=UTF-8,200,OK,Indexable,,Master of Clinical Nutrition Program Recency of Education Requirements | UI Health Care,87,787,,0,0,,0,Master of Clinical Nutrition Program Recency of Education Requirements,70,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/university-iowa-master-clinical-nutrition-program/program-admission-requirements/master-0,,,,,,54198,96,3.895,3,,4,3,0,2.38,41,25,0,17,17,0,,,,,dd06ac2e82e8270c22db2218766efe5a,0.087,"Sat, 29 Jan 2022 00:47:38 GMT",,,,1.1,https://uihealthcare.org/education/university-iowa-master-clinical-nutrition-program/program-admission-requirements/master-0,2022-02-04 11:20:24
135,https://uihealthcare.org/sites/default/files/2021-02/2016_07_20-Mandela%20Fellows%20at%20Farmers%20Market-hgthompson-021_0.jpeg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,507851,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.042,"Wed, 10 Feb 2021 20:33:17 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/2021-02/2016_07_20-Mandela%20Fellows%20at%20Farmers%20Market-hgthompson-021_0.jpeg,2022-02-04 11:20:24
136,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-homemade-slime,text/html; charset=UTF-8,200,OK,Indexable,,Virtual STEM Education: Homemade Slime | UI Health Care,55,525,,0,0,,0,Virtual STEM Education: Homemade Slime,38,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-homemade-slime,,,,,,51906,87,3.227,3,,2,2,0,1.59,33,18,0,17,17,0,,,,,7f954bf59f7d641181d1f5a9a1cd89b9,0.042,"Sat, 29 Jan 2022 06:05:30 GMT",,,,1.1,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-homemade-slime,2022-02-04 11:20:25
137,https://uihealthcare.org/sites/default/files/styles/profile_portrait/public/2019-12/campbellk.jpg?itok=UfzUJByp,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,21487,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.042,"Thu, 12 Dec 2019 21:28:13 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/styles/profile_portrait/public/2019-12/campbellk.jpg?itok=UfzUJByp,2022-02-04 11:20:25
138,https://uihealthcare.org/education/executive-leadership-academy/current-participants/2014-2015,text/html; charset=UTF-8,200,OK,Indexable,,2014-2015 | UI Health Care,26,243,,0,0,,0,2014-2015,9,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/executive-leadership-academy/current-participants/2014-2015,,,,,,78112,522,7.089,3,,8,7,0,5.56,46,29,0,18,18,0,,,,,f3e104e0599e361ce75dc72d980d51f6,0.091,"Thu, 03 Feb 2022 21:57:30 GMT",,,,1.1,https://uihealthcare.org/education/executive-leadership-academy/current-participants/2014-2015,2022-02-04 11:20:25
139,https://uihealthcare.org/education/executive-leadership-academy/current-participants/2017-2018,text/html; charset=UTF-8,200,OK,Indexable,,2017-2018 | UI Health Care,26,243,,0,0,,0,2017-2018,9,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/executive-leadership-academy/current-participants/2017-2018,,,,,,83942,1043,10.905,3,,8,7,0,5.56,46,29,0,18,18,0,,,,,5a1da13c59e22c4c43e5f6495b03d11b,0.045,"Thu, 03 Feb 2022 21:57:28 GMT",,,,1.1,https://uihealthcare.org/education/executive-leadership-academy/current-participants/2017-2018,2022-02-04 11:20:25
140,https://uihealthcare.org/sites/default/files/styles/profile_portrait/public/2020-01/tkpak.jpg?itok=JgSamDAy,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,18702,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.04,"Tue, 14 Jan 2020 14:21:03 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/styles/profile_portrait/public/2020-01/tkpak.jpg?itok=JgSamDAy,2022-02-04 11:20:25
142,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/how-big-are-your-lungs,text/html; charset=UTF-8,200,OK,Indexable,,How big are your lungs? | UI Health Care,40,361,,0,0,,0,How big are your lungs?,23,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/how-big-are-your-lungs,,,,,,51690,72,2.995,3,,2,2,0,1.59,33,18,0,17,17,0,,,,,1003dd4e6f1466507649aae6da423aed,0.091,"Thu, 03 Feb 2022 21:57:24 GMT",,,,1.1,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/how-big-are-your-lungs,2022-02-04 11:20:25
143,https://uihealthcare.org/technology-and-innovation-steminar,text/html; charset=UTF-8,200,OK,Indexable,,Technology and Innovation STEMinar | UI Health Care,51,479,,0,0,,0,Technology and Innovation STEMinar,34,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/technology-and-innovation-steminar,,,,,,50079,101,3.271,3,,2,2,0,1.59,25,17,0,18,18,0,,,,,54f53b8c8c42dcdd84c76a3d58da4fc9,0.097,"Thu, 03 Feb 2022 21:57:26 GMT",,,,1.1,https://uihealthcare.org/technology-and-innovation-steminar,2022-02-04 11:20:25
144,https://uihealthcare.org/sites/default/files/2021-02/2018_11_29%20IRL-7_1.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,415308,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.042,"Wed, 10 Feb 2021 20:23:57 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/2021-02/2018_11_29%20IRL-7_1.jpg,2022-02-04 11:20:25
145,https://uihealthcare.org/sites/default/files/inline-images/stem-hero-800.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,325387,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.045,"Fri, 21 Feb 2020 18:53:17 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/inline-images/stem-hero-800.jpg,2022-02-04 11:20:26
146,http://uihealthcare.org/EMSLRC/,text/html; charset=iso-8859-1,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,240,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.047,,https://uihealthcare.org/EMSLRC/,HTTP Redirect,,1.1,http://uihealthcare.org/EMSLRC/,2022-02-04 11:20:26
147,https://uihealthcare.org/sites/default/files/styles/medium/public/2021-06/Kulkarni-Narayan_0.jpg?itok=3Q6UARZf,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,16659,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.038,"Tue, 22 Jun 2021 17:12:12 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/styles/medium/public/2021-06/Kulkarni-Narayan_0.jpg?itok=3Q6UARZf,2022-02-04 11:20:26
148,https://uihealthcare.org/sites/default/files/styles/profile_portrait/public/2019-12/martinezda.jpg?itok=-BPyKDR1,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,31734,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.088,"Thu, 10 Sep 2020 15:57:40 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/styles/profile_portrait/public/2019-12/martinezda.jpg?itok=-BPyKDR1,2022-02-04 11:20:27
149,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-lungs-bottle,text/html; charset=UTF-8,200,OK,Indexable,,Virtual STEM Education: Lungs in a Bottle | UI Health Care,58,516,,0,0,,0,Virtual STEM Education: Lungs in a Bottle,41,Primary Navigation,18,Main navigation,15,,,,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-lungs-bottle,,,,,,51766,82,3.079,3,,2,2,0,1.59,33,18,0,17,17,0,,,,,63f81008e0d1c18d6d5ed5eaa3445103,0.088,"Fri, 28 Jan 2022 18:56:21 GMT",,,,1.1,https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-lungs-bottle,2022-02-04 11:20:27
150,https://uihealthcare.org/sites/default/files/Chaperone%20Expectations%20Guidelines.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,78745,0,0.0,3,,1,1,0,0.79,0,0,0,0,0,0,,,,,,0.045,"Mon, 10 Sep 2018 16:34:24 GMT",,,,1.1,https://uihealthcare.org/sites/default/files/Chaperone%20Expectations%20Guidelines.pdf,2022-02-04 11:20:27
