,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Title 2,Title 2 Length,Title 2 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,Meta Robots 2,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
367,https://tulanehealthcare.com/service/brain-tumor-care/,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,"Brain Tumor Care | New Orleans, LA | Tulane Health System",57,534,,0,0,"The Tulane Neuroscience Center offers safe, effective care for brain tumors, including minimally invasive tumor removal.",120,745,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Brain Tumor Care,16,,0,What is a Brain Tumor?,22,What are the Symptoms of Brain Tumors?,38,,,,,https://tulanehealthcare.com/service/brain-tumor-care,,,,,,136019,1173,8.199,3,,25,2,0,0.38,220,88,0,26,11,0,,,,,5454835371e7c67a749250570d76205,2.75,,,,,1.1,https://tulanehealthcare.com/service/brain-tumor-care/,2022-02-04 10:51:12
368,https://tulanehealthcare.com/service/specialty-imaging/,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,"Specialty Imaging in New Orleans, LA | Tulane Health System",59,543,,0,0,"Tulane Medical Center has advanced technology, skilled technicians and specialized physician expertise to provide the highest level of diagnostic services for you...",165,1017,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Specialty Imaging,17,,0,Locations,9,,0,,,,,https://tulanehealthcare.com/service/specialty-imaging,,,,,,118997,468,5.662,3,,24,2,0,0.38,207,77,0,22,7,0,,,,,d834b3147274af8c211934ca71ec6f78,8.158,,,,,1.1,https://tulanehealthcare.com/service/specialty-imaging/,2022-02-04 10:51:22
369,https://tulanehealthcare.com/service/reconstructive-urology/,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,Reconstructive urology | Tulane Medical Center,46,418,,0,0,"Tulane Health System offers a world-class, multidisciplinary program in the repair and treatment of complex urologic complications and injuries that are the result...",166,1001,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Reconstructive urology,22,,0,Urethral stricture,18,Male incontinence,17,,,,,https://tulanehealthcare.com/service/reconstructive-urology,,,,,,116910,925,8.429,3,,19,2,0,0.38,203,76,0,22,7,0,,,,,9d706ac635e525c28894571fd72b5c20,2.668,,,,,1.1,https://tulanehealthcare.com/service/reconstructive-urology/,2022-02-04 10:51:27
370,https://tulanehealthcare.com/service/rehabilitation-services/,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,"Rehab Services | New Orleans, LA | Tulane Health System",55,516,,0,0,"Tulane offers acute care, inpatient, and outpatient therapy and rehabilitation services at convenient locations throughout the city.",132,797,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Rehabilitation Services,23,,0,Acute Care Therapy,18,Inpatient Rehabilitation Services,33,,,,,https://tulanehealthcare.com/service/rehabilitation-services,,,,,,126888,511,5.573,3,,25,2,0,0.38,212,81,0,22,7,0,,,,,b14b1efabdc224b6a5680bca161bbf0c,5.775,,,,,1.1,https://tulanehealthcare.com/service/rehabilitation-services/,2022-02-04 10:51:21
371,https://tulanehealthcare.com/service/bmt-team/,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,Your BMT Team | Tulane Health System,36,357,,0,0,The Tulane Blood Cancer Program utilizes a comprehensive group of transplant professionals to guide our patients through the transplant process. The team works closely...,170,1066,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Your BMT Team,13,,0,Physicians,10,Advanced Practice Providers,27,,,,,https://tulanehealthcare.com/service/bmt-team,,,,,,119830,1150,9.371,3,,19,2,0,0.38,205,80,0,22,7,0,,,,,4d6629e98c4d04c085e5d21159d5068e,2.672,,,,,1.1,https://tulanehealthcare.com/service/bmt-team/,2022-02-04 10:51:31
372,https://tulanehealthcare.com/about/newsroom/tulane-medical-center-first-in-region-to-adopt-unique-non-invasive-tool-for-coronary-heart-disease,text/html;charset=UTF-8,200,,Indexable,,Tulane Medical Center First in Region to Adopt Unique Non-Invasive Tool for Coronary Heart Disease,98,891,,0,0,Tulane Medical Center First in Region to Adopt Unique Non-Invasive Tool for Coronary Heart Disease - HeartFlow® FFR-CT Analysis Helps Physicians Determine Treatment...,167,1083,"healthcare news, newsroom, news, press, media, medical, hospital, doctor, healthcare, health, care, treatments, tools, technology, local, nutrition, healthy",156,Tulane Medical Center First in Region to Adopt Unique Non-Invasive Tool for Coronary Heart Disease,98,,0,News Related Content,20,,0,"index, follow","index, follow",,,https://tulanehealthcare.com/about/newsroom/tulane-medical-center-first-in-region-to-adopt-unique-non-invasive-tool-for-coronary-heart-disease,,,,,https://tulanehealthcare.com/about/newsroom/tulane-medical-center-first-in-region-to-adopt-unique-non-invasive-tool-for-coronary-heart-disease?amp=true,121715,787,7.105,3,,22,2,0,0.38,215,82,0,22,7,0,,,,,b23d2382bba97a9e22513d51787fa1f7,3.003,,,,,1.1,https://tulanehealthcare.com/about/newsroom/tulane-medical-center-first-in-region-to-adopt-unique-non-invasive-tool-for-coronary-heart-disease,2022-02-04 10:51:35
373,https://tulanehealthcare.com/util/images/patient-testimonials/gabrielle-nave.jpg,image/jpeg,200,,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,30230,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.197,"Thu, 22 Feb 2018 21:57:39 +0000",,,,1.1,https://tulanehealthcare.com/util/images/patient-testimonials/gabrielle-nave.jpg,2022-02-04 10:51:39
374,https://tulanehealthcare.com/about/newsroom/hca-healthcare-named-a-world-s-most-ethical-company-for-10th-consecutive-year,text/html;charset=UTF-8,200,,Indexable,,HCA Healthcare Named a World’s Most Ethical Company for 10th Consecutive Year,77,739,,0,0,HCA Healthcare Named a World’s Most Ethical Company for 10th Consecutive Year - Recognition honors those companies who recognize their critical role to influence...,164,1049,"healthcare news, newsroom, news, press, media, medical, hospital, doctor, healthcare, health, care, treatments, tools, technology, local, nutrition, healthy",156,HCA Healthcare Named a World’s Most Ethical Company for 10th Consecutive Year,77,,0,News Related Content,20,,0,"index, follow","index, follow",,,https://tulanehealthcare.com/about/newsroom/hca-healthcare-named-a-world-s-most-ethical-company-for-10th-consecutive-year,,,,,https://tulanehealthcare.com/about/newsroom/hca-healthcare-named-a-world-s-most-ethical-company-for-10th-consecutive-year?amp=true,123327,880,7.614,3,,22,2,0,0.38,215,82,0,24,9,0,,,,,9830930cd5bc788f2c47584b8dd498f4,2.955,,,,,1.1,https://tulanehealthcare.com/about/newsroom/hca-healthcare-named-a-world-s-most-ethical-company-for-10th-consecutive-year,2022-02-04 10:51:35
375,https://tulanehealthcare.com/service/esophagus/,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,"Esophagus Care | New Orleans, LA | Tulane Health System",55,524,,0,0,Here are some the esophageal conditions that Tulane Medical Center treats.,74,474,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Esophagus,9,,0,Locations,9,,0,,,,,https://tulanehealthcare.com/service/esophagus,,,,,,123777,441,5.305,3,,24,2,0,0.38,211,81,0,22,7,0,,,,,855e8d64930b51cf15d3b970a90ae14b,7.09,,,,,1.1,https://tulanehealthcare.com/service/esophagus/,2022-02-04 10:51:25
376,https://tulanehealthcare.com/service/nuclear-medicine,text/html;charset=UTF-8,200,,Indexable,,"Nuclear Medicine in New Orleans, LA | Tulane Health System",58,541,,0,0,Tulane Medical Center offers and array of nuclear medicine procedures for both diagnostics and treatment. Our advanced equipment and skilled imaging staff ensure...,164,1029,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Nuclear Medicine,16,,0,Locations,9,,0,,,,,https://tulanehealthcare.com/service/nuclear-medicine,,,,,,119176,476,5.702,3,,25,3,0,0.57,208,77,0,22,7,0,,,,,85bdbe12872e9ea7d16e416b395670e,9.068,,,,,1.1,https://tulanehealthcare.com/service/nuclear-medicine,2022-02-04 10:51:31
377,https://tulanehealthcare.com/service/care-for-student-athletes/,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,"Care for Student Athletes in New Orleans, LA",44,396,,0,0,"The Tulane Institute of Sports Medicine is committed to helping student athletes stay safe and in top form, and get prompt, advanced care when needed.",150,940,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Care for Student Athletes,25,,0,"Injury Prevention, Treatment and Outreach",41,Come Back Stronger,18,,,,,https://tulanehealthcare.com/service/care-for-student-athletes,,,,,,131388,879,7.045,3,,24,2,0,0.38,216,84,0,34,19,0,,,,,4cdf00eab331f0816a7c5e895d67d069,4.605,,,,,1.1,https://tulanehealthcare.com/service/care-for-student-athletes/,2022-02-04 10:51:23
378,https://tulanehealthcare.com/physicians/profile/Dr-Abigail-E-Chaffin-MD,text/html;charset=UTF-8,200,,Indexable,,"Abigail E Chaffin MD, Plastic Surgery",37,329,,0,0,"Visit Tulane Medical Center to learn more about Abigail E Chaffin MD, Plastic Surgery, in . Read patient reviews and find contact information.",142,871,"dr, doctor, md, physician, specialist, medical, health, healthcare, clinical, specialty, provider, np, local, city, insurance, rating, good, expert, field, family, practice, general, primary, care, pcp, list, directory, New Orleans",231,,0,,0,,0,,0,,,,,https://tulanehealthcare.com/physicians/profile/Dr-Abigail-E-Chaffin-MD,,,,,,116382,188,4.154,3,,19,3,0,0.57,198,76,0,22,7,0,,,,,f390c4a9b689dbc16b81a1f6f42c57ff,4.739,,,,,1.1,https://tulanehealthcare.com/physicians/profile/Dr-Abigail-E-Chaffin-MD,2022-02-04 10:51:39
379,https://tulanehealthcare.com/service/living-kidney-donor,text/html;charset=UTF-8,200,,Indexable,,Living Kidney Donor,19,179,,0,0,Living Kidney Donor -,21,134,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Living Kidney Donor,19,,0,Living Donors Save Lives!,25,,0,,,,,https://tulanehealthcare.com/service/living-kidney-donor,,,,,,117978,331,4.806,3,,24,7,0,1.34,207,81,0,22,7,0,,,,,25a8a561ae1843bada3066d689daa619,3.081,,,,,1.1,https://tulanehealthcare.com/service/living-kidney-donor,2022-02-04 10:51:44
380,https://tulanehealthcare.com/service/ct-imaging,text/html;charset=UTF-8,200,,Indexable,,"CT Imaging | New Orleans, LA | Tulane Health System",51,479,,0,0,Tulane Medical Center offers advanced technology and specialized expertise for comprehensive CT scanning capabilities. Our machines range from 4-slice to 64-slice...,165,1042,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,CT Imaging,10,,0,Locations,9,,0,,,,,https://tulanehealthcare.com/service/ct-imaging,,,,,,119244,490,5.739,3,,25,3,0,0.57,207,77,0,22,7,0,,,,,47104fa908494b0e311e4aae65983400,8.698,,,,,1.1,https://tulanehealthcare.com/service/ct-imaging,2022-02-04 10:51:39
381,https://tulanehealthcare.com/service/bladder-and-kidney-cancer/,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,Bladder and kidney cancer,25,235,,0,0,Bladder and kidney cancer -,27,173,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Bladder and kidney cancer,25,,0,Treatment Options,17,Research and Clinical Trials,28,,,,,https://tulanehealthcare.com/service/bladder-and-kidney-cancer,,,,,,125889,882,7.334,3,,25,2,0,0.38,212,79,0,22,7,0,,,,,31d77d6904ea2b5505a102360852371f,6.71,,,,,1.1,https://tulanehealthcare.com/service/bladder-and-kidney-cancer/,2022-02-04 10:51:40
382,https://tulanehealthcare.com/service/cancer-care/,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,"Cancer Center in New Orleans, LA | Tulane Health System",55,515,,0,0,Our cancer physicians are recognized experts focused on offering each patient today's best therapy. The Tulane Cancer Center is home to several expert cancer physicians...,171,1081,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Cancer Care,11,,0,Services and Treatments,23,Clinical Research,17,,,,,https://tulanehealthcare.com/service/cancer-care,,,,,,127637,802,7.063,3,,25,2,0,0.38,219,84,0,29,14,0,,,,,c8342c0a7a4fac78f2921e6794283ba8,6.292,,,,,1.1,https://tulanehealthcare.com/service/cancer-care/,2022-02-04 10:51:41
383,https://tulanehealthcare.com/about/newsroom/tulane-medical-center-one-of-20-hospitals-to-offer-genomic-testing-for-idiopathic-pulmonary-fibrosis,text/html;charset=UTF-8,200,,Indexable,,Tulane Medical Center One of 20 Hospitals to Offer Genomic Testing for Idiopathic Pulmonary Fibrosis,100,899,,0,0,Tulane Medical Center One of 20 Hospitals to Offer Genomic Testing for Idiopathic Pulmonary Fibrosis - Revolutionary new test helps diagnose lung disease without...,164,1029,"healthcare news, newsroom, news, press, media, medical, hospital, doctor, healthcare, health, care, treatments, tools, technology, local, nutrition, healthy",156,Tulane Medical Center One of 20 Hospitals to Offer Genomic Testing for Idiopathic Pulmonary Fibrosis,100,,0,News Related Content,20,,0,"index, follow","index, follow",,,https://tulanehealthcare.com/about/newsroom/tulane-medical-center-one-of-20-hospitals-to-offer-genomic-testing-for-idiopathic-pulmonary-fibrosis,,,,,https://tulanehealthcare.com/about/newsroom/tulane-medical-center-one-of-20-hospitals-to-offer-genomic-testing-for-idiopathic-pulmonary-fibrosis?amp=true,120836,707,6.781,3,,28,8,0,1.53,215,82,0,24,9,0,,,,,5d0c7af26af35d30c3760a5c421d3c65,2.994,,,,,1.1,https://tulanehealthcare.com/about/newsroom/tulane-medical-center-one-of-20-hospitals-to-offer-genomic-testing-for-idiopathic-pulmonary-fibrosis,2022-02-04 10:51:49
384,https://tulanehealthcare.com/service/flu/,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,Flu | Is it a cold or the flu? | Tulane Health System,53,437,,0,0,"For prevention, get a flu shot. See our list of flu symptoms. For mild symptoms, visit your doctor. Visit our ER if you experience severe symptoms.",147,901,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Flu,3,,0,Flu Symptoms,12,Influenza in Children,21,,,,,https://tulanehealthcare.com/service/flu,,,,,,149792,1874,9.445,3,,33,2,0,0.38,223,80,0,26,11,0,,,,,d145de6b7139aa089e08f8b99414421a,2.551,,,,,1.1,https://tulanehealthcare.com/service/flu/,2022-02-04 10:51:41
385,https://tulanehealthcare.com/contentAsset/image/ee2a5fca-3b8e-46d1-93b9-56e08bc54bc5/ctaImage,image/png,200,,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,0,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.206,"Mon, 10 Jan 2022 18:53:46 +0000",,,,1.1,https://tulanehealthcare.com/contentAsset/image/ee2a5fca-3b8e-46d1-93b9-56e08bc54bc5/ctaImage,2022-02-04 10:51:55
386,https://tulanehealthcare.com/about/newsroom/tulane-health-system-hospitals-earn-awards-for-patient-care-safety,text/html;charset=UTF-8,200,,Indexable,,"Tulane Health System hospitals earn awards for patient care, safety",67,591,,0,0,"Tulane Health System hospitals earn awards for patient care, safety - Tulane Medical Center again named a World’s Best Hospital by Newsweek; Tulane Lakeside earns...",165,1058,"healthcare news, newsroom, news, press, media, medical, hospital, doctor, healthcare, health, care, treatments, tools, technology, local, nutrition, healthy",156,"Tulane Health System hospitals earn awards for patient care, safety",67,,0,News Related Content,20,,0,"index, follow","index, follow",,,https://tulanehealthcare.com/about/newsroom/tulane-health-system-hospitals-earn-awards-for-patient-care-safety,,,,,https://tulanehealthcare.com/about/newsroom/tulane-health-system-hospitals-earn-awards-for-patient-care-safety?amp=true,123852,934,7.697,3,,24,3,0,0.57,217,83,0,24,9,0,,,,,16598d7c0ba234bd0d8dc97534071542,2.832,,,,,1.1,https://tulanehealthcare.com/about/newsroom/tulane-health-system-hospitals-earn-awards-for-patient-care-safety,2022-02-04 10:51:53
387,https://tulanehealthcare.com/about/newsroom/tulane-telestroke-network-to-support-lsu-lallie-kemp,text/html;charset=UTF-8,200,,Indexable,,Tulane TeleStroke network to support LSU Lallie Kemp,52,483,,0,0,"Tulane TeleStroke network to support LSU Lallie Kemp - Stroke care program provides patients enhanced care close to home, with 24-hour access to Tulane experts.",160,1026,"healthcare news, newsroom, news, press, media, medical, hospital, doctor, healthcare, health, care, treatments, tools, technology, local, nutrition, healthy",156,Tulane TeleStroke network to support LSU Lallie Kemp,52,,0,News Related Content,20,,0,"index, follow","index, follow",,,https://tulanehealthcare.com/about/newsroom/tulane-telestroke-network-to-support-lsu-lallie-kemp,,,,,https://tulanehealthcare.com/about/newsroom/tulane-telestroke-network-to-support-lsu-lallie-kemp?amp=true,123357,957,7.862,3,,22,2,0,0.38,216,83,0,22,7,0,,,,,7f82b85b30e1f26e21aaa792edeed3b9,2.805,,,,,1.1,https://tulanehealthcare.com/about/newsroom/tulane-telestroke-network-to-support-lsu-lallie-kemp,2022-02-04 10:51:55
388,https://tulanehealthcare.com/service/colon-cancer-screenings/,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,Colorectal Cancer Screening New Orleans| Tulane Health System,61,579,,0,0,"A colonoscopy isn’t your only option. Based on your risk factors and needs, our doctors can help you determine which screening method is best for you.",150,941,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Colon Cancer Screenings,23,,0,Other Colorectal Screening Options,34,Colon Cancer Risk Factors,25,,,,,https://tulanehealthcare.com/service/colon-cancer-screenings,,,,,,124822,867,7.139,3,,24,2,0,0.38,209,79,0,22,7,0,,,,,627fafe8535b1d1762cb635455bc6f61,7.295,,,,,1.1,https://tulanehealthcare.com/service/colon-cancer-screenings/,2022-02-04 10:51:51
389,https://tulanehealthcare.com/service/sports-medicine/,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,"Sports Medicine in New Orleans, LA | Tulane Health System",57,529,,0,0,"Leading an active lifestyle is an important part of staying healthy, being fit and reducing stress. Tulane Medical Center staff is highly educated in sports medicine...",168,1004,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Sports Medicine,15,,0,Pro-Level Care for Athletes and Sports Injuries,47,The Specialized Care You Deserve,32,,,,,https://tulanehealthcare.com/service/sports-medicine,,,,,,142268,1162,7.722,3,,26,4,0,0.77,223,90,0,26,9,0,,,,,988dd0553dc3af2f0ddd63c23a0df76d,3.695,,,,,1.1,https://tulanehealthcare.com/service/sports-medicine/,2022-02-04 10:51:48
390,https://tulanehealthcare.com/service/tulane-dance-medicine/,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,"Dance Medicine in New Orleans, LA | Tulane Health System",56,529,,0,0,"The Tulane Dance Medicine Center is dedicated to educating professional, student and amateur dancers on preventing and minimizing dance-related injuries. In addition...",168,1050,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Tulane Dance Medicine,21,,0,Specialized Care and Injury Prevention for Dancers,50,Experienced Care for Dance-Related Injuries,43,,,,,https://tulanehealthcare.com/service/tulane-dance-medicine,,,,,,129602,794,6.783,3,,24,2,0,0.38,216,84,0,22,7,0,,,,,dedf6c2e3cc27ae14d5fac34fe318b3d,5.241,,,,,1.1,https://tulanehealthcare.com/service/tulane-dance-medicine/,2022-02-04 10:51:50
391,https://tulanehealthcare.com/service/low-dose-hi-def-ct-scanner/,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,"Low Dose, Hi-Def CT Scanner | Tulane Health System",50,478,,0,0,Tulane-Lakeside Hospital is proud to be the first and only hospital in Louisiana to bring this revolutionary low-dose CT scan technology to our patients. The imaging...,168,1019,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,"Low Dose, Hi-Def CT Scanner",27,,0,Low-Dose Scan Benefits,22,Locations,9,,,,,https://tulanehealthcare.com/service/low-dose-hi-def-ct-scanner,,,,,,122136,689,6.729,3,,24,2,0,0.38,208,78,0,22,7,0,,,,,dda8534add736246e3baee66cdcdd4f9,10.084,,,,,1.1,https://tulanehealthcare.com/service/low-dose-hi-def-ct-scanner/,2022-02-04 10:51:59
392,https://tulanehealthcare.com/service/weight-loss-surgery/,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,"Weight Loss Surgery | New Orleans, LA | Tulane Health System",60,562,,0,0,Tulane Medical Center offers weight loss surgery. Being overweight is not something to be ashamed of – it is a chronic medical condition that often warrants medical...,167,1031,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Bariatric Weight Loss Surgery,29,,0,Important Information,21,Are you a candidate for weight-loss surgery?,44,,,,,https://tulanehealthcare.com/service/weight-loss-surgery,,,,,,139598,1137,7.833,3,,25,2,0,0.38,227,89,0,23,8,0,,,,,7d2737436a81659fcbe75852bcf6bcdc,2.949,,,,,1.1,https://tulanehealthcare.com/service/weight-loss-surgery/,2022-02-04 10:52:05
393,https://tulanehealthcare.com/service/chronic-pain-care/,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,"Chronic Pain Care in New Orleans, LA | Tulane Health System",59,549,,0,0,"The Tulane Neuroscience Center offers advanced, proven options to help you eliminate or manage chronic pain safely and effectively.",131,830,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Chronic Pain Care,17,,0,What is Chronic Pain?,21,When Should I Seek Help for Chronic Pain?,41,,,,,https://tulanehealthcare.com/service/chronic-pain-care,,,,,,141910,1650,9.774,3,,25,2,0,0.38,221,88,0,25,10,0,,,,,9ed5c689a0c841599b9923cd64accb08,2.585,,,,,1.1,https://tulanehealthcare.com/service/chronic-pain-care/,2022-02-04 10:51:56
394,https://tulanehealthcare.com/util/images/services/tulane-pro-athlete-care-team.jpg,image/jpeg,200,,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,18074,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.203,"Fri, 19 May 2017 15:32:04 +0000",,,,1.1,https://tulanehealthcare.com/util/images/services/tulane-pro-athlete-care-team.jpg,2022-02-04 10:52:16
395,https://tulanehealthcare.com/service/senior-friendly-emergency-services/,text/html;charset=UTF-8,200,,Non-Indexable,Canonicalised,"Senior ER Services | New Orleans, LA | Tulane Health System",59,548,,0,0,"At Tulane Medical Center, seniority matters! We are committed to providing the compassionate, patient-centered care seniors deserve.  Located in the hospital’s emergency...",172,1078,"medical care, medical center, medical centre, clinic, healthcare, medical, health care, medical services, hospital departments, inpatient, outpatient, urgent care, emergency care, cancer, cardiology, oncology, maternity, pediatric, sports medicine, stroke",255,Senior Friendly Emergency Services,34,,0,Locations,9,,0,,,,,https://tulanehealthcare.com/service/senior-friendly-emergency-services,,,,,,126230,580,5.933,3,,24,2,0,0.38,210,78,0,22,7,0,,,,,67139fde92c239fa42956809e130b4cc,5.719,,,,,1.1,https://tulanehealthcare.com/service/senior-friendly-emergency-services/,2022-02-04 10:52:03
396,https://tulanehealthcare.com/about/newsroom/tulane-health-system-named-a-worlds-most-ethical-company,text/html;charset=UTF-8,200,,Indexable,,Tulane Health System named a world's most ethical company,57,541,,0,0,"Tulane Health System named a world's most ethical company - Tulane Health System, an affiliate of HCA Healthcare, announced that it has been recognized for the 11th...",167,1053,"healthcare news, newsroom, news, press, media, medical, hospital, doctor, healthcare, health, care, treatments, tools, technology, local, nutrition, healthy",156,Tulane Health System named a world's most ethical company,57,,0,News Related Content,20,,0,"index, follow","index, follow",,,https://tulanehealthcare.com/about/newsroom/tulane-health-system-named-a-worlds-most-ethical-company,,,,,https://tulanehealthcare.com/about/newsroom/tulane-health-system-named-a-worlds-most-ethical-company?amp=true,123756,943,7.909,3,,22,2,0,0.38,215,82,0,25,9,0,,,,,42c0216311c671bbd3c4ff473dda9421,3.028,,,,,1.1,https://tulanehealthcare.com/about/newsroom/tulane-health-system-named-a-worlds-most-ethical-company,2022-02-04 10:52:16
397,https://tulanehealthcare.com/contentAsset/image/1e02ad04-20b6-4c04-b679-533678fc34d1/fileAsset/filter/Resize/resize_w/200,image/png,200,,Indexable,,,0,0,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,0,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.196,"Wed, 02 Feb 2022 07:24:25 +0000",,,,1.1,https://tulanehealthcare.com/contentAsset/image/1e02ad04-20b6-4c04-b679-533678fc34d1/fileAsset/filter/Resize/resize_w/200,2022-02-04 10:52:20
