,Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
116,https://health.tamu.edu/care/docs/family-care/officepolicy-eng.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,70552,0,0.0,2,,41,41,0,25.79,0,0,0,0,0,0,,,,,,0.343,"Wed, 26 Jan 2022 16:29:33 GMT",,,,1.1,https://health.tamu.edu/care/docs/family-care/officepolicy-eng.pdf,2022-02-04 11:26:50
117,https://health.tamu.edu/press/index.html,text/html,200,OK,Indexable,,Marketing and Communications Contact for Press and Media,56,535,The Office of Marketing and Communications acts as a liaison between the Health Science Center's faculty experts and local and national media. On deadline? Need an expert? We can help.,184,1176,,0,Press & Media,13,Contact,7,Resources,9,,,,https://health.tamu.edu/press/index.html,,,,,,32388,114,7.737,2,,56,54,0,33.96,86,48,0,42,36,0,,,,,a5a4ec66b26943f0f1330469c866bc61,0.476,"Wed, 29 Dec 2021 17:10:45 GMT",,,,1.1,https://health.tamu.edu/press/index.html,2022-02-04 11:26:50
118,https://health.tamu.edu/care/docs/family-care/health-history-esp.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,72551,0,0.0,2,,41,41,0,25.79,0,0,0,0,0,0,,,,,,0.737,"Wed, 26 Jan 2022 16:29:33 GMT",,,,1.1,https://health.tamu.edu/care/docs/family-care/health-history-esp.pdf,2022-02-04 11:26:50
119,https://health.tamu.edu/care/specialties/family-care/services/imaging.html,text/html,200,OK,Indexable,,Imaging Services,16,152,,0,0,,0,Imaging Services,16,What is an Ultrasound?,22,What is an X-Ray?,17,,,,https://health.tamu.edu/care/specialties/family-care/services/imaging.html,,,,,,42827,485,9.632,2,,10,9,0,5.66,84,56,0,18,18,0,,,,,bf639024319e9e1d58e440ef1422ca97,0.3,"Wed, 12 Jan 2022 17:54:54 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/imaging.html,2022-02-04 11:26:50
120,https://health.tamu.edu/care/images/dallas-clinic.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,233248,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.477,"Wed, 12 Jan 2022 17:56:03 GMT",,,,1.1,https://health.tamu.edu/care/images/dallas-clinic.jpg,2022-02-04 11:26:50
121,https://health.tamu.edu/care/specialties/oral-care/services/cancer.html,text/html,200,OK,Indexable,,"Head, Neck and Oral Cancer",26,254,,0,0,,0,"Head, Neck and Oral Cancer",26,What Happens After Diagnosis?,29,"Head, Neck and Oral Cancer Care Locations",41,,,,https://health.tamu.edu/care/specialties/oral-care/services/cancer.html,,,,,,44776,710,13.124,2,,7,6,0,3.77,84,56,0,18,18,0,,,,,2387d96b22afa1aa1706cd7b48f53879,0.473,"Wed, 12 Jan 2022 17:53:57 GMT",,,,1.1,https://health.tamu.edu/care/specialties/oral-care/services/cancer.html,2022-02-04 11:26:50
122,https://health.tamu.edu/care/images/family-care-square.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,69849,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.337,"Wed, 12 Jan 2022 17:56:23 GMT",,,,1.1,https://health.tamu.edu/care/images/family-care-square.jpg,2022-02-04 11:26:51
123,https://health.tamu.edu/care/jobs/,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.215,,https://health.tamu.edu/care/jobs/index.html,HTTP Redirect,,1.1,https://health.tamu.edu/care/jobs/,2022-02-04 11:26:51
124,https://health.tamu.edu/care/specialties/health-hub/,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.361,,https://health.tamu.edu/care/specialties/health-hub/index.html,HTTP Redirect,,1.1,https://health.tamu.edu/care/specialties/health-hub/,2022-02-04 11:26:51
125,https://health.tamu.edu/care/specialties/family-care/services/inguinal-hernia-repair.html,text/html,200,OK,Indexable,,Inguinal hernia repair,22,187,,0,0,,0,Inguinal hernia repair,22,Coming Soon,11,Inguinal hernia repair locations,32,,,,https://health.tamu.edu/care/specialties/family-care/services/inguinal-hernia-repair.html,,,,,,41715,312,7.402,2,,3,2,0,1.26,84,56,0,18,18,0,,,,,44abbd4fa29de693176f97d140a37e0d,0.468,"Wed, 12 Jan 2022 17:54:31 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/inguinal-hernia-repair.html,2022-02-04 11:26:51
126,https://health.tamu.edu/care/images/homepage-classes.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,80225,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.48,"Thu, 03 Feb 2022 15:27:42 GMT",,,,1.1,https://health.tamu.edu/care/images/homepage-classes.jpg,2022-02-04 11:26:51
127,https://health.tamu.edu/care/docs/family-care/mpoa-s.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,29831,0,0.0,2,,41,41,0,25.79,0,0,0,0,0,0,,,,,,0.431,"Wed, 26 Jan 2022 16:29:33 GMT",,,,1.1,https://health.tamu.edu/care/docs/family-care/mpoa-s.pdf,2022-02-04 11:26:51
128,https://health.tamu.edu/care/specialties/family-care/services/lap-repair.html,text/html,200,OK,Indexable,,Lap repair,10,89,,0,0,,0,Lap repair,10,Coming Soon,11,Lap repair locations,20,,,,https://health.tamu.edu/care/specialties/family-care/services/lap-repair.html,,,,,,41655,310,7.355,2,,3,2,0,1.26,84,56,0,18,18,0,,,,,10f1e36342e5f1136a5b7aad190aa268,0.322,"Wed, 12 Jan 2022 17:54:40 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/lap-repair.html,2022-02-04 11:26:51
129,https://health.tamu.edu/care/specialties/oral-care/,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.247,,https://health.tamu.edu/care/specialties/oral-care/index.html,HTTP Redirect,,1.1,https://health.tamu.edu/care/specialties/oral-care/,2022-02-04 11:26:51
130,https://health.tamu.edu/care/specialties/oral-care/insurance.html,text/html,200,OK,Indexable,,Accepted Insurance Plans,24,229,,0,0,,0,Accepted Insurance Plans,24,Institution,11,Information,11,,,,https://health.tamu.edu/care/specialties/oral-care/insurance.html,,,,,,37575,819,18.765,2,,3,2,0,1.26,57,29,0,18,18,0,,,,,f1b448c750bffd92d0980db0b6e2bb9c,0.286,"Wed, 12 Jan 2022 17:54:04 GMT",,,,1.1,https://health.tamu.edu/care/specialties/oral-care/insurance.html,2022-02-04 11:26:51
131,https://health.tamu.edu/care/specialties/family-care/locations/family-care-navasota.html,text/html,200,OK,Indexable,,Family Care Navasota,20,195,Texas A&M Health Family Care brings the expertise of Texas A&M College of Medicine primary care to the heart of your family’s health needs.,139,881,,0,Family Care Navasota,20,About the Clinic,16,Location,8,,,,https://health.tamu.edu/care/specialties/family-care/locations/family-care-navasota.html,,,,,,33943,793,18.323,2,,31,29,0,18.24,96,65,0,20,20,0,,,,,4f1773baea4d6ea08cab362a2c9991de,0.321,"Wed, 26 Jan 2022 16:29:30 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/locations/family-care-navasota.html,2022-02-04 11:26:51
132,https://health.tamu.edu/care/specialties/family-care/services/dermatologic-surgery.html,text/html,200,OK,Indexable,,Dermatologic Surgery,20,192,,0,0,,0,Dermatologic Surgery,20,What is Dermatologic Surgery?,29,Dermatologic Surgery Locations,30,,,,https://health.tamu.edu/care/specialties/family-care/services/dermatologic-surgery.html,,,,,,42005,353,8.001,2,,11,10,0,6.29,84,56,0,18,18,0,,,,,583201be76deee32288acb2cb89ad6e0,0.337,"Wed, 12 Jan 2022 17:54:49 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/dermatologic-surgery.html,2022-02-04 11:26:51
133,https://health.tamu.edu/care/docs/family-care/health-history-eng.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,40040,0,0.0,2,,41,41,0,25.79,0,0,0,0,0,0,,,,,,0.275,"Wed, 26 Jan 2022 16:29:32 GMT",,,,1.1,https://health.tamu.edu/care/docs/family-care/health-history-eng.docx,2022-02-04 11:26:52
134,https://health.tamu.edu/care/providers/,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.43,,https://health.tamu.edu/care/providers/index.html,HTTP Redirect,,1.1,https://health.tamu.edu/care/providers/,2022-02-04 11:26:52
135,https://health.tamu.edu/care/specialties/oral-care/services/obstructive-sleep-apnea.html,text/html,200,OK,Indexable,,Obstructive Sleep Apnea and Snoring,35,332,,0,0,,0,Obstructive Sleep Apnea and Snoring,35,Obstructive Sleep Apnea and Snoring Treatment Locations,55,Related Services,16,,,,https://health.tamu.edu/care/specialties/oral-care/services/obstructive-sleep-apnea.html,,,,,,42851,401,8.903,2,,11,10,0,6.29,84,56,0,19,19,0,,,,,cc4be1fd7b57444aa5facc175239a85,0.387,"Wed, 12 Jan 2022 17:53:59 GMT",,,,1.1,https://health.tamu.edu/care/specialties/oral-care/services/obstructive-sleep-apnea.html,2022-02-04 11:26:52
136,https://health.tamu.edu/care/specialties/oral-care/services/reconstruction-head-neck.html,text/html,200,OK,Indexable,,Reconstruction Of Head and Neck Defects,39,373,,0,0,,0,Reconstruction Of Head and Neck Defects,39,Coming Soon,11,Reconstruction Of Head and Neck Defects Locations,49,,,,https://health.tamu.edu/care/specialties/oral-care/services/reconstruction-head-neck.html,,,,,,42260,327,7.853,2,,5,4,0,2.52,84,56,0,18,18,0,,,,,21819b12f5900903a3b0e73b90d50b7a,0.343,"Wed, 12 Jan 2022 17:53:56 GMT",,,,1.1,https://health.tamu.edu/care/specialties/oral-care/services/reconstruction-head-neck.html,2022-02-04 11:26:52
137,https://health.tamu.edu/care/specialties/family-care/locations/family-care-bryan.html,text/html,200,OK,Indexable,,Family Care Bryan,17,164,Texas A&M Health Family Care brings the expertise of Texas A&M College of Medicine primary care to the heart of your family’s health needs.,139,881,,0,Family Care Bryan,17,About the Clinic,16,Location,8,,,,https://health.tamu.edu/care/specialties/family-care/locations/family-care-bryan.html,,,,,,35273,812,17.91,2,,51,48,0,30.19,97,66,0,20,20,0,,,,,d3d424b8993def272881aaa6c08dae12,0.365,"Wed, 26 Jan 2022 16:27:41 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/locations/family-care-bryan.html,2022-02-04 11:26:52
138,https://health.tamu.edu/care/docs/family-care/new-patient-eng.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,215070,0,0.0,2,,41,41,0,25.79,0,0,0,0,0,0,,,,,,0.354,"Wed, 26 Jan 2022 16:29:33 GMT",,,,1.1,https://health.tamu.edu/care/docs/family-care/new-patient-eng.pdf,2022-02-04 11:26:53
139,https://health.tamu.edu/care/specialties/behavioral-care/insurance.html,text/html,200,OK,Indexable,,Accepted Insurance Plans,24,229,,0,0,,0,Accepted Insurance Plans,24,Institution,11,Information,11,,,,https://health.tamu.edu/care/specialties/behavioral-care/insurance.html,,,,,,37575,819,18.765,2,,4,3,0,1.89,57,29,0,18,18,0,,,,,cddc2ce834128873c7a286c451f4fa04,0.357,"Wed, 12 Jan 2022 17:54:14 GMT",,,,1.1,https://health.tamu.edu/care/specialties/behavioral-care/insurance.html,2022-02-04 11:26:53
140,https://health.tamu.edu/care/images/virtual-care-family.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,99964,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.386,"Wed, 26 Jan 2022 16:27:42 GMT",,,,1.1,https://health.tamu.edu/care/images/virtual-care-family.jpg,2022-02-04 11:26:53
141,https://health.tamu.edu/care/images/insurance-square.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,82261,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.452,"Thu, 03 Feb 2022 15:27:43 GMT",,,,1.1,https://health.tamu.edu/care/images/insurance-square.jpg,2022-02-04 11:26:53
142,https://health.tamu.edu/care/specialties/family-care/services/osteopathic-therapy.html,text/html,200,OK,Indexable,,Osteopathic Therapy,19,184,,0,0,,0,Osteopathic Therapy,19,What is Osteopathic Therapy?,28,Osteopathic Therapy Locations,29,,,,https://health.tamu.edu/care/specialties/family-care/services/osteopathic-therapy.html,,,,,,41978,346,7.963,2,,26,25,0,15.72,84,56,0,18,18,0,,,,,b5988deea22b50c74d3efb8180d56c9c,0.462,"Wed, 12 Jan 2022 17:54:59 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/osteopathic-therapy.html,2022-02-04 11:26:53
143,https://health.tamu.edu/care/specialties/family-care/services/abscess-drainage.html,text/html,200,OK,Indexable,,Abscess drainage and care,25,239,,0,0,,0,Abscess drainage and care,25,Coming Soon,11,Abscess drainage and care locations,35,,,,https://health.tamu.edu/care/specialties/family-care/services/abscess-drainage.html,,,,,,41712,314,7.417,2,,3,2,0,1.26,84,56,0,18,18,0,,,,,f6ed717a7e3e83a3b45db75effc4380,0.359,"Wed, 12 Jan 2022 17:54:54 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/abscess-drainage.html,2022-02-04 11:26:53
144,https://health.tamu.edu/care/images/placeholder-image-square.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,6885,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.315,"Thu, 03 Feb 2022 15:27:42 GMT",,,,1.1,https://health.tamu.edu/care/images/placeholder-image-square.jpg,2022-02-04 11:26:54
145,https://health.tamu.edu/care/specialties/oral-care/services/pediatric-surgery.html,text/html,200,OK,Indexable,,Pediatric Cranio-Maxillofacial Surgery,38,331,,0,0,,0,Pediatric Cranio-Maxillofacial Surgery,38,Coming Soon,11,Pediatric Cranio-Maxillofacial Surgery Locations,48,,,,https://health.tamu.edu/care/specialties/oral-care/services/pediatric-surgery.html,,,,,,42267,321,7.847,2,,5,4,0,2.52,84,56,0,18,18,0,,,,,ca1c88dfa0c880da26fa473b93abd227,0.335,"Wed, 12 Jan 2022 17:53:53 GMT",,,,1.1,https://health.tamu.edu/care/specialties/oral-care/services/pediatric-surgery.html,2022-02-04 11:26:53
146,https://health.tamu.edu/services/family-care/services//services/oral-care/services/temporomandibular-joint-surgery,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,2,,6,6,0,3.77,0,0,0,0,0,0,,,,,,0.398,,https://health.tamu.edu/services/family-care/services//services/oral-care/services/temporomandibular-joint-surgery/,HTTP Redirect,,1.1,https://health.tamu.edu/services/family-care/services//services/oral-care/services/temporomandibular-joint-surgery,2022-02-04 11:26:54
147,https://health.tamu.edu/community/community-education.html,text/html,200,OK,Indexable,,Educational opportunities for community members,47,441,The Texas A&amp;M Health Science Center provides community members with educational opportunities and outreach activities such as health fairs and educational lectures to help better understand their health.,207,1279,,0,Community Education,19,Healthy Texas,13,Coastal Bend Health Education Center,36,,,,https://health.tamu.edu/community/community-education.html,,,,,,31282,433,14.787,2,,25,12,0,7.55,83,45,0,46,41,0,,,,,b1f0a01e9488194fddcae403771ea47f,0.515,"Wed, 29 Dec 2021 17:13:16 GMT",,,,1.1,https://health.tamu.edu/community/community-education.html,2022-02-04 11:26:54
148,https://health.tamu.edu/care/specialties/womens-care-plus/979.693.0737,text/html,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,32919,0,0.0,2,,1,1,0,0.63,0,0,0,0,0,0,,,,,,0.562,"Wed, 29 Dec 2021 17:12:03 GMT",,,,1.1,https://health.tamu.edu/care/specialties/womens-care-plus/979.693.0737,2022-02-04 11:26:54
149,https://health.tamu.edu/care/docs/family-care/roi-auth-english-form.pdf,application/pdf,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,275026,0,0.0,2,,42,42,0,26.42,0,0,0,0,0,0,,,,,,0.315,"Wed, 26 Jan 2022 16:29:34 GMT",,,,1.1,https://health.tamu.edu/care/docs/family-care/roi-auth-english-form.pdf,2022-02-04 11:26:54
150,https://health.tamu.edu/care/images/womens-care-plus.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,114200,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.432,"Wed, 12 Jan 2022 17:56:21 GMT",,,,1.1,https://health.tamu.edu/care/images/womens-care-plus.jpg,2022-02-04 11:26:54
151,https://health.tamu.edu/care/images/healthhub-welcome-2.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,142660,0,0.0,2,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.405,"Thu, 27 Jan 2022 22:56:57 GMT",,,,1.1,https://health.tamu.edu/care/images/healthhub-welcome-2.jpg,2022-02-04 11:26:55
152,https://health.tamu.edu/care/docs/family-care/roi-auth-english-form.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,24841,0,0.0,2,,42,42,0,26.42,0,0,0,0,0,0,,,,,,0.447,"Wed, 26 Jan 2022 16:29:34 GMT",,,,1.1,https://health.tamu.edu/care/docs/family-care/roi-auth-english-form.docx,2022-02-04 11:26:55
153,https://health.tamu.edu/care/specialties/family-care/services/heart-care.html,text/html,200,OK,Indexable,,Heart care,10,91,,0,0,,0,Heart care,10,Coming Soon,11,Heart care locations,20,,,,https://health.tamu.edu/care/specialties/family-care/services/heart-care.html,,,,,,41655,310,7.355,2,,3,2,0,1.26,84,56,0,18,18,0,,,,,cf246cb25d366b6678eaf8eca0195f00,0.334,"Wed, 12 Jan 2022 17:55:02 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/heart-care.html,2022-02-04 11:26:55
154,https://health.tamu.edu/care/specialties/family-care/services/temporal-biopsy.html,text/html,200,OK,Indexable,,Temporal biopsy,15,147,,0,0,,0,Temporal biopsy,15,Coming Soon,11,Temporal biopsy Services locations,34,,,,https://health.tamu.edu/care/specialties/family-care/services/temporal-biopsy.html,,,,,,41689,311,7.395,2,,3,2,0,1.26,84,56,0,18,18,0,,,,,d0d05aacb5e6040209da46839ffc7e79,0.41,"Wed, 12 Jan 2022 17:54:46 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/temporal-biopsy.html,2022-02-04 11:26:55
155,https://health.tamu.edu/care/specialties/family-care/services/behavioral-health.html,text/html,200,OK,Indexable,,Behavioral Health Services,26,237,,0,0,,0,Behavioral Health Services,26,Psychiatric Evaluation and Treatment,36,Addiction and Substance Use Disorders,37,,,,https://health.tamu.edu/care/specialties/family-care/services/behavioral-health.html,,,,,,37595,317,8.897,2,,7,6,0,3.77,80,52,0,18,18,0,,,,,70802abaf830ee40c7037a4944933129,0.447,"Wed, 12 Jan 2022 17:55:05 GMT",,,,1.1,https://health.tamu.edu/care/specialties/family-care/services/behavioral-health.html,2022-02-04 11:26:55
156,https://health.tamu.edu/care/specialties/oral-care/services/corrective-jaw-surgery.html,text/html,200,OK,Indexable,,Corrective Jaw Surgery,22,205,,0,0,,0,Corrective Jaw Surgery,22,Corrective Jaw Surgery Locations,32,Related Services,16,,,,https://health.tamu.edu/care/specialties/oral-care/services/corrective-jaw-surgery.html,,,,,,45263,825,14.231,2,,12,11,0,6.92,84,56,0,18,18,0,,,,,78f2e145b7487e400b868f4c4b8c07ec,0.537,"Wed, 12 Jan 2022 17:53:57 GMT",,,,1.1,https://health.tamu.edu/care/specialties/oral-care/services/corrective-jaw-surgery.html,2022-02-04 11:26:55
157,https://health.tamu.edu/care/services/physical-exams.html,text/html,200,OK,Indexable,,Physical Exam,13,130,,0,0,,0,Physical Exam,13,What is a physical exam?,24,Related Services,16,,,,https://health.tamu.edu/care/services/physical-exams.html,,,,,,15861,138,9.893,3,,9,8,0,5.03,36,26,0,19,19,0,,,,,be520582fe3f5f48af88c2c1ee846442,0.385,"Thu, 16 Sep 2021 13:44:09 GMT",,,,1.1,https://health.tamu.edu/care/services/physical-exams.html,2022-02-04 11:26:55
158,https://health.tamu.edu/care/images/telehealth/patient-on-laptop-screen-w-counslor-912w-609h-min.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,119311,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.371,"Thu, 16 Sep 2021 13:43:58 GMT",,,,1.1,https://health.tamu.edu/care/images/telehealth/patient-on-laptop-screen-w-counslor-912w-609h-min.jpg,2022-02-04 11:26:56
159,https://health.tamu.edu/care/services/index.html,text/html,404,Not Found,Non-Indexable,Client Error,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,32919,0,0.0,3,,42,42,0,26.42,0,0,0,0,0,0,,,,,,0.536,"Wed, 29 Dec 2021 17:12:03 GMT",,,,1.1,https://health.tamu.edu/care/services/index.html,2022-02-04 11:26:56
160,https://health.tamu.edu/care/services/fracture-care.html,text/html,200,OK,Indexable,,Fracture Care,13,121,,0,0,,0,Fracture Care,13,What is non-operative fracture care?,36,Related Services,16,,,,https://health.tamu.edu/care/services/fracture-care.html,,,,,,16134,196,11.505,3,,14,13,0,8.18,35,25,0,19,19,0,,,,,b66628a2eea872836ab68928f6a4c23f,0.315,"Thu, 16 Sep 2021 13:44:14 GMT",,,,1.1,https://health.tamu.edu/care/services/fracture-care.html,2022-02-04 11:26:56
161,https://health.tamu.edu/care/provider-services/service-request.html,text/html,200,OK,Indexable,,Telebehavioral Health Time Block Request,40,376,,0,0,,0,Service Request,15,Contact,7,Psychiatry and Behavioral Health Service Request Form,53,,,,https://health.tamu.edu/care/provider-services/service-request.html,,,,,,18970,134,10.918,3,,15,6,0,3.77,42,27,0,20,20,0,,,,,fd9b4bc17be03efd5954c23314f80e96,0.369,"Thu, 16 Sep 2021 13:44:25 GMT",,,,1.1,https://health.tamu.edu/care/provider-services/service-request.html,2022-02-04 11:26:56
162,https://health.tamu.edu/care/provider-services/,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.345,,https://health.tamu.edu/care/provider-services/index.html,HTTP Redirect,,1.1,https://health.tamu.edu/care/provider-services/,2022-02-04 11:26:56
163,https://health.tamu.edu/care/telebehavioral-care/about.html,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,3,,6,6,0,3.77,0,0,0,0,0,0,,,,,,0.227,,https://medicine.tamu.edu/psychiatry/tbc/index.html,HTTP Redirect,,1.1,https://health.tamu.edu/care/telebehavioral-care/about.html,2022-02-04 11:26:56
164,https://health.tamu.edu/care/specialties/behavioral-care/psychiatry-providers.html,text/html,200,OK,Indexable,,Psychiatry and Behavioral Health Providers,42,381,,0,0,,0,Psychiatry and Behavioral Health Providers,42,Institution,11,Information,11,,,,https://health.tamu.edu/care/specialties/behavioral-care/psychiatry-providers.html,,,,,,32691,223,8.397,3,,3,2,0,1.26,65,37,0,18,18,0,,,,,3bbd46b2eb98c159649954c0b6d63339,0.466,"Tue, 01 Feb 2022 19:15:16 GMT",,,,1.1,https://health.tamu.edu/care/specialties/behavioral-care/psychiatry-providers.html,2022-02-04 11:26:56
165,https://health.tamu.edu/care/images/telehealth/telehealth-counselor-app.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,347383,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.529,"Thu, 16 Sep 2021 13:44:00 GMT",,,,1.1,https://health.tamu.edu/care/images/telehealth/telehealth-counselor-app.jpg,2022-02-04 11:26:56
166,https://health.tamu.edu/care/images/about-navasota.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,374929,0,0.0,3,,0,0,0,0.0,0,0,0,0,0,0,,,,,,0.437,"Wed, 26 Jan 2022 16:29:32 GMT",,,,1.1,https://health.tamu.edu/care/images/about-navasota.jpg,2022-02-04 11:26:56
167,https://health.tamu.edu/care/oral-surgery/index.html,text/html,200,OK,Non-Indexable,Canonicalised,Oral and Maxillofacial Surgery Clinic in Dallas,47,401,,0,0,,0,Oral and Maxillofacial Surgery Clinic,37,About the Clinic,16,Clinic Location,15,,,,https://health.tamu.edu/care/oral-surgery/,,,,,,20635,179,9.319,3,,6,3,0,1.89,31,20,0,24,24,0,,,,,406bd100840e8426e293ff8a74c0c932,0.436,"Thu, 16 Sep 2021 13:44:34 GMT",,,,1.1,https://health.tamu.edu/care/oral-surgery/index.html,2022-02-04 11:26:56
168,https://health.tamu.edu/care/provider-services/about.html,text/html,200,OK,Indexable,,About Telebehavioral Care Time Blocks,37,349,,0,0,,0,About,5,Care Models,11,Behavioral Health Services,26,,,,https://health.tamu.edu/care/provider-services/about.html,,,,,,35835,1351,28.486,3,,20,6,0,3.77,51,28,0,35,35,0,,,,,9483447bea3af80c516d8ae44b70d00e,0.362,"Thu, 16 Sep 2021 13:44:26 GMT",,,,1.1,https://health.tamu.edu/care/provider-services/about.html,2022-02-04 11:26:57
169,https://health.tamu.edu/care/telebehavioral-care/resources.html,,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0.0,3,,6,6,0,3.77,0,0,0,0,0,0,,,,,,0.297,,https://medicine.tamu.edu/psychiatry/tbc/index.html,HTTP Redirect,,1.1,https://health.tamu.edu/care/telebehavioral-care/resources.html,2022-02-04 11:26:57
