"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.stvincenthospital.com/healthy-living/corporate-content/get-the-skinny-on-skin-care","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Get the Skinny on Skin Care","27","250","Combat the causes of dry, flaky and itchy skin this winter with these tried and tested tips from skin care experts.","115","693","","0","Healthy Living","14","Get the Skinny on Skin Care","27","Why Healthy Skin Matters","24","Common Skin Issues","18","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/get-the-skinny-on-skin-care","","","","","","81737","963","8.014","2","","6","2","0.180","45","26","3","3","","","","","dcbb71f5c208c67e9a7c5976e040a7f1","0.243","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/get-the-skinny-on-skin-care","2021-09-17 14:24:32"
"https://www.stvincenthospital.com/health-professionals/cardiology-fellowship","text/html; charset=utf-8","200","OK","Indexable","","Cardiology Fellowship at Saint Vincent Hospital","47","415","Learn about the Cardiology Fellowship with advanced cardiovascular training at Saint Vincent Hospital in Worcester MA","117","741","","0","Cardiology Fellowship","21","","0","Learn About Our Comprehensive Education Program","47","Program Overview","16","","","","https://www.stvincenthospital.com/health-professionals/cardiology-fellowship","","","","","","60658","1286","17.202","2","","5","2","0.180","40","24","2","2","","","","","11f94a9fdfb287a98bde1f6a8a16b933","0.257","","","","","HTTP/1.1","https://www.stvincenthospital.com/health-professionals/cardiology-fellowship","2021-09-17 14:24:32"
"https://www.stvincenthospital.com/health-professionals/internal-medicine-residency-program/residencies-fellowships","text/html; charset=utf-8","200","OK","Indexable","","About | Saint Vincent Internal Medicine Residency Program","57","520","About the Program for  St. Vincent Hospital’s Internal Medicine Residency.","74","456","medical residency, st vincent hospital, internal medicine residency","67","Saint Vincent Hospital  Internal Medicine Residency Program","59","","0","Categorical Internal Medicine (NRMP #1290140C0) Preliminary Year (NRMP #1290140P0)","82","In Summary, Our Program Features:","33","","","","https://www.stvincenthospital.com/health-professionals/internal-medicine-residency-program/residencies-fellowships","","","","","","74475","2549","25.493","2","","10","7","0.620","51","35","2","2","","","","","fa0a465500be1c8f01bbe7cf84521569","0.047","","","","","HTTP/1.1","https://www.stvincenthospital.com/health-professionals/internal-medicine-residency-program/residencies-fellowships","2021-09-17 14:24:33"
"https://www.stvincenthospital.com/healthy-living/corporate-content/questions-and-answers-about-covid-19","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Questions and Answers About COVID-19","36","362","Novel coronavirus disease 2019, or COVID-19, has been spreading quickly throughout the globe, including the United States — officially becoming a pandemic. ","156","985","","0","Healthy Living","14","Questions and Answers About COVID-19","36","Q. Can we get COVID-19 from food?","33","Q. Can pets get or transmit COVID-19?","37","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/questions-and-answers-about-covid-19","","","","","","81996","938","7.985","2","","6","2","0.180","45","26","5","5","","","","","447254e403a6c89b2b1d6b54993078a1","0.366","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/questions-and-answers-about-covid-19","2021-09-17 14:24:33"
"https://www.stvincenthospital.com/healthy-living/corporate-content/high-tech-pain-in-the-neck","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","High-Tech Pain in the Neck | Tech Neck | Neck Strain","52","473","In a world of constant connectivity and ever evolving technology we are faced with a new and little-researched technology related health issue.","143","884","","0","Healthy Living","14","High-Tech Pain in the Neck","26","Sign Up for Health Tips","23","Find a Doctor","13","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/high-tech-pain-in-the-neck","","","","","","77662","677","6.151","2","","6","2","0.180","45","26","3","3","","","","","24d76f1fe1909d0ca6468937bfb98124","0.388","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/high-tech-pain-in-the-neck","2021-09-17 14:24:33"
"https://www.stvincenthospital.com/healthy-living/corporate-content/american-heart-association-supports-covid-19-vaccines","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","American Heart Association Supports COVID-19 Vaccines","53","510","On January 15, 2021, the American Heart Association urged all eligible individuals to get vaccinated to keep themselves, their family and their community healthy and safe.","171","1057","","0","Healthy Living","14","American Heart Association Supports COVID-19 Vaccines","53","Sign Up for Health Tips","23","Find a Doctor","13","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/american-heart-association-supports-covid-19-vaccines","","","","","","74484","416","4.768","2","","7","3","0.270","45","26","3","3","","","","","643a815e889f41ed19f373464dc0000e","0.221","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/american-heart-association-supports-covid-19-vaccines","2021-09-17 14:24:33"
"https://www.stvincenthospital.com/health-professionals/internal-medicine-residency-program/medical-students","text/html; charset=utf-8","200","OK","Indexable","","Medical Students | Internal Medicine Residency Program","54","499","What Medical Students can expect to gain from their experience at St. Vincent Hospital’s Internal Medicine Residency Program.","125","790","medical residency, St Vincent hospital, internal medicine residency, Medical Students","85","Medical Students","16","","0","Welcome","7","Medical Students","16","","","","https://www.stvincenthospital.com/health-professionals/internal-medicine-residency-program/medical-students","","","","","","49278","458","7.895","2","","12","9","0.800","42","26","2","2","","","","","7bc940a8297f7dd6382c1a88fced2ec0","0.297","","","","","HTTP/1.1","https://www.stvincenthospital.com/health-professionals/internal-medicine-residency-program/medical-students","2021-09-17 14:24:33"
"https://www.stvincenthospital.com/healthy-living/corporate-content/top-9-health-screenings-for-women","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Top Health Screenings For Women | Important Health Screenings","61","579","We all need to have regular health screenings to make sure we are healthy.  These are some of the most important exams women should be getting.","143","914","","0","Healthy Living","14","Top 9 Health Screenings for Women","33","Sign Up for Health Tips","23","Find a Doctor","13","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/top-9-health-screenings-for-women","","","","","","79831","826","7.020","2","","6","2","0.180","45","26","3","3","","","","","df27a7297dd6bf0700116a26b08a5ad0","0.356","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/top-9-health-screenings-for-women","2021-09-17 14:24:33"
"https://www.stvincenthospital.com/services/cardiovascular/electrophysiology","text/html; charset=utf-8","200","OK","Indexable","","Cardiac and Heart Electrophysiology | Worcester, MA","51","469","Cardiac electrophysiology at Saint Vincent Hospital can help you to determine the problem with your heart’s electrical system and find the right treatment. ","156","946","Electrophysiology, cardiac electrophysiology","44","Electrophysiology","17","","0","Restoring Your Normal Rhythm","28","Cardiac Electrophysiology Study: What to Expect","47","","","","https://www.stvincenthospital.com/services/cardiovascular/electrophysiology","","","","","","60211","542","7.357","2","","10","7","0.620","45","29","2","2","","","","","8efbda5719ec61c017084ee92bc4566d","0.349","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/cardiovascular/electrophysiology","2021-09-17 14:24:33"
"https://www.stvincenthospital.com/services/wound-care","text/html; charset=utf-8","200","OK","Indexable","","Wound Care Treatment & Management","33","347","Learn about our Wound Care Center for diabetic foot wounds, venous stasis & arterial ulcers, surgical wounds treatment","118","747","wound care, wound care center, wound care treatment","51","Wound Care","10","","0","Chronic wounds require compassionate care","41","Location","8","","","","https://www.stvincenthospital.com/services/wound-care","","","","","","71324","324","3.965","2","","8","3","0.270","45","26","2","2","","","","","c1a080399477c2ad8de2268a1b498d1a","0.397","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/wound-care","2021-09-17 14:24:33"
"https://www.stvincenthospital.com/healthy-living/corporate-content/what-to-expect-after-weight-loss-surgery","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","What to Expect After Weight Loss Surgery","40","371","Answers to Four Frequently Asked Questions About Bariatric Surgery","66","429","","0","Healthy Living","14","What to Expect After Weight Loss Surgery","40","Can I stop the medications I was taking before surgery?","55","When can I return to work?","26","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/what-to-expect-after-weight-loss-surgery","","","","","","78909","687","6.195","2","","6","2","0.180","45","26","7","7","","","","","d9852654e51e79d2c076b24b281d5649","0.388","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/what-to-expect-after-weight-loss-surgery","2021-09-17 14:24:34"
"https://www.stvincenthospital.com/healthy-living/corporate-content/drink-up-water-hydration-and-your-health","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Drink Up: Water, Hydration and Your Health","42","387","Common knowledge says that water is essential for life, and your body needs water even when you may not feel thirsty. ","118","742","","0","Healthy Living","14","Drink Up: Water, Hydration and Your Health","42","Sign Up for Health Tips","23","Find a Doctor","13","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/drink-up-water-hydration-and-your-health","","","","","","77277","677","5.993","2","","6","2","0.180","45","26","3","3","","","","","1e95d1aab2eaea2f5231dd580e5d88db","0.322","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/drink-up-water-hydration-and-your-health","2021-09-17 14:24:34"
"https://www.stvincenthospital.com/healthy-living/corporate-content/nine-common-signs-of-appendicitis","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","9 Common Signs of Appendicitis","30","288","Appendicitis is the medical term for an infection or inflammation in your appendix. Find out the nine most common signs of appendicitis in this article.","152","914","","0","Healthy Living","14","Nine Common Signs of Appendicitis","33","Types of Appendicitis","21","Causes of Appendicitis","22","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/nine-common-signs-of-appendicitis","","","","","","78373","684","6.400","2","","6","2","0.180","45","26","3","3","","","","","6db72b74ca98c395d9b8ed305f4cb8c","0.373","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/nine-common-signs-of-appendicitis","2021-09-17 14:24:34"
"https://www.stvincenthospital.com/healthy-living/corporate-content/is-it-safe-to-go-to-the-er","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Is it safe to go to the ER?","27","219","Your health can't wait, so don't delay in an emergency. Our ER has precautions in place for your safe care.","107","663","","0","Healthy Living","14","Is it safe to go to the ER?","27","Sign Up for Health Tips","23","Find a Doctor","13","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/is-it-safe-to-go-to-the-er","","","","","","72994","271","3.381","2","","6","2","0.180","45","26","3","3","","","","","ab8bb426d1be2189c336f1d26266a333","0.230","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/is-it-safe-to-go-to-the-er","2021-09-17 14:24:34"
"https://www.stvincenthospital.com/healthy-living/corporate-content/six-ways-to-reduce-high-blood-pressure","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Six Ways to Reduce High Blood Pressure","38","367","High blood pressure is known as the silent killer because it usually has no warning signs.","90","547","","0","Healthy Living","14","Six Ways to Reduce High Blood Pressure","38","Prevent or Lower High Blood Pressure","36","Sign Up for Health Tips","23","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/six-ways-to-reduce-high-blood-pressure","","","","","","82755","657","5.777","2","","6","2","0.180","45","26","3","3","","","","","190e0e44131b4022302dbd2944d0eefa","0.248","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/six-ways-to-reduce-high-blood-pressure","2021-09-17 14:24:34"
"https://www.stvincenthospital.com/services/pharmacy","text/html; charset=utf-8","200","OK","Indexable","","Pharmacy at Saint Vincent Hospital","34","310","When it comes to having access to the medication you need, we’ve made it convenient with  a full-service retail pharmacy located right inside Saint Vincent Hospital","164","1013","","0","Pharmacy","8","","0","Convenient Prescriptions","24","Learn More","10","","","","https://www.stvincenthospital.com/services/pharmacy","","","","","","61016","301","4.757","2","","7","2","0.180","45","27","2","2","","","","","29d18c4d82cb173af87c76b41411525","0.417","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/pharmacy","2021-09-17 14:24:34"
"https://www.stvincenthospital.com/healthy-living/corporate-content/how-to-prevent-common-brain-injuries","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","How to Prevent Common Brain Injuries","36","341","The brain is a complex organ. ","30","183","","0","Healthy Living","14","How to Prevent Common Brain Injuries","36","What is a Brain Injury?","23","Types of Brain Injury","21","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/how-to-prevent-common-brain-injuries","","","","","","80536","806","7.263","2","","6","2","0.180","45","26","6","6","","","","","5c93d12cc897c6289557b064cd4133b4","0.049","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/how-to-prevent-common-brain-injuries","2021-09-17 14:24:35"
"https://www.stvincenthospital.com/healthy-living/corporate-content/7-reasons-to-take-a-walk","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","7 Reasons to Take a Walk | Your Health Tips","43","396","Maybe you’d like to shed a few pounds. Maybe you’ve got stiffness in your joints. Or maybe you just need to clear your mind. These are only a few ways that a brisk walk can do you some good. There are plenty more. ","214","1342","","0","Healthy Living","14","7 Reasons to Take a Walk","24","Sign Up for Health Tips","23","Find a Doctor","13","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/7-reasons-to-take-a-walk","","","","","","78126","731","6.379","2","","6","2","0.180","45","26","3","3","","","","","7e9418c4b69ee49017f1ab991b986124","0.237","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/7-reasons-to-take-a-walk","2021-09-17 14:24:35"
"https://www.stvincenthospital.com/news/newsroom/saint-vincent-hospital-names-employee-of-the-month-winner","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Saint Vincent Hospital Names Employee of the Month Winner","57","540","Saint Vincent Hospital in Massachusetts is proud to name Deb Niles as the September 2018 Allied Angel Award Recipient.","118","755","Blogs","5","News","4","Saint Vincent Hospital Names Employee of the Month Winner","57","Sign Up for Health Tips","23","Find a Doctor","13","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-names-employee-of-the-month-winner","","","","","","68110","393","4.647","2","","6","2","0.180","43","25","2","2","","","","","b8fa7d13eff63b363f27482af26fdef1","0.197","","","","","HTTP/1.1","https://www.stvincenthospital.com/news/newsroom/saint-vincent-hospital-names-employee-of-the-month-winner","2021-09-17 14:24:35"
"https://www.stvincenthospital.com/services/emergency-room/when-to-go-to-an-er","text/html; charset=utf-8","200","OK","Indexable","","When to Go to an ER","19","188","Find out what constitutes a medical emergency and when you should visit an emergency room or ER.","96","626","emergency room, emergency care, er","34","When to Go to an ER","19","","0","For Emergency Care, Seconds Can Count","37","Choosing Emergency Care","23","","","","https://www.stvincenthospital.com/services/emergency-room/when-to-go-to-an-er","","","","","","74128","454","5.849","2","","9","6","0.540","41","25","2","2","","","","","af7b7afddc19d92782057ccf29a41205","1.640","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/emergency-room/when-to-go-to-an-er","2021-09-17 14:24:33"
"https://www.stvincenthospital.com/healthy-living/corporate-content/watch-out-for-gallstones-and-five-other-abdominal-emergencies","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Watch Out for Gallstones and Five Other Abdominal Emergencies","61","578","Gallstones are a common condition that can get worse if not managed. Having gallstones in your gallbladder can cause a considerable amount of pain in your abdomen and lower back areas. When are abdominal pains bad enough to require a visit to the ER?","250","1595","","0","Healthy Living","14","Watch Out for Gallstones and Five Other Abdominal Emergencies","61","What are Gallstones?","20","What are the symptoms?","22","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/watch-out-for-gallstones-and-five-other-abdominal-emergencies","","","","","","83855","1001","8.099","2","","6","2","0.180","45","26","3","3","","","","","6d02bd23cc0e92aff2955f0399a78be9","0.254","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/watch-out-for-gallstones-and-five-other-abdominal-emergencies","2021-09-17 14:24:35"
"https://www.stvincenthospital.com/healthy-living/corporate-content/five-tips-to-stick-with-your-exercise-plan-in-winter","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Five Tips to Stick with Your Exercise Plan in Winter","52","450","Whether life gets busy or the weather gets you down, don’t let excuses get in the way of your winter exercise plan. It’s exercise — you’ve got to work for it!","158","962","","0","Healthy Living","14","Five Tips to Stick with Your Exercise Plan in Winter","52","Sign Up for Health Tips","23","Find a Doctor","13","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/five-tips-to-stick-with-your-exercise-plan-in-winter","","","","","","77107","627","5.834","2","","6","2","0.180","45","26","3","3","","","","","5772ef277e4984cb0437ce18fdf816db","0.279","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/five-tips-to-stick-with-your-exercise-plan-in-winter","2021-09-17 14:24:35"
"https://www.stvincenthospital.com/news/newsroom/join-saint-vincent-hospital-for-the-grand-opening-of-its-second-electrophysiology-suite","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Join Saint Vincent Hospital for the Grand Opening of its Second Electrophysiology Suite","87","770","Join Saint Vincent Hospital for the Grand Opening of its Second Electrophysiology Suite","87","543","Blogs","5","News","4","Join Saint Vincent Hospital for the Grand Opening of its Second Electrophysiology Suite","87","Sign Up for Health Tips","23","Find a Doctor","13","","","","https://www.stvincenthospital.com/home/newsroom/join-saint-vincent-hospital-for-the-grand-opening-of-its-second-electrophysiology-suite","","","","","","71133","571","6.471","2","","6","2","0.180","44","26","2","2","","","","","b6ed0583ad9f6efe7ad3cb72f93299f0","0.196","","","","","HTTP/1.1","https://www.stvincenthospital.com/news/newsroom/join-saint-vincent-hospital-for-the-grand-opening-of-its-second-electrophysiology-suite","2021-09-17 14:24:35"
"https://www.stvincenthospital.com/healthy-living/corporate-content/top-10-health-screenings","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Top Health Screenings | Important Health Screenings","51","469","Having regular health screenings and tests can help find problems before they start, and they can help find problems early, when your chances for treatment and a cure are better.","178","1101","","0","Healthy Living","14","Top 10 Health Screenings","24","But is it safe to go to the hospital?","37","What are the top health screenings I should get?","48","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/top-10-health-screenings","","","","","","81341","949","7.761","2","","6","2","0.180","45","26","3","3","","","","","f935f5f300e365ddedf22bb0dd5c47df","0.258","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/top-10-health-screenings","2021-09-17 14:24:35"
"https://www.stvincenthospital.com/services/hospitalist-program","text/html; charset=utf-8","200","OK","Indexable","","Saint Vincent Hospitalist Program in Worcester MA","49","447","Saint Vincent Hospitalist Training Program helps Primary Care Physicians Hospitalists Practice Full-Time","104","648","hospitalist program","19","Hospitalist Program","19","","0","Skilled Doctors Playing an Important Role","41","What Do Saint Vincent Hospitalists Do?","38","","","","https://www.stvincenthospital.com/services/hospitalist-program","","","","","","62072","436","6.082","2","","10","5","0.450","45","27","2","2","","","","","db893a2968c70a2d49cfe92c61ebc239","0.282","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/hospitalist-program","2021-09-17 14:24:35"
"https://www.stvincenthospital.com/services/cardiovascular/cardiovascular-team","text/html; charset=utf-8","200","OK","Indexable","","Cardiologists | Cardiovascular Team | Saint Vincent Hospital","60","530","From cardiothoracic surgery to screenings, stress tests to interventional cardiology, our team of Cardiologists will develop a customized plan at Saint Vincent Hospital in Worcester, MA.","186","1143","","0","Meet Our Heart Team","19","{{PhysicianDetails.FirstName}} {{PhysicianDetails.LastName}}, {{PhysicianDetails.Title}}","88","{{physician.FirstName}} {{physician.LastName}}, {{physician.Title}}","67","Primary Location","16","","","","https://www.stvincenthospital.com/services/cardiovascular/cardiovascular-team","","","","","","126902","610","5.579","2","","8","2","0.180","44","25","2","2","","","","","5126502e9521b1d3a6f3e3b116790d3","0.217","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/cardiovascular/cardiovascular-team","2021-09-17 14:24:35"
"https://www.stvincenthospital.com/news/newsroom/worcester-telegram-gazette-readers-name-saint-vincent-hospital-the-best-hospital-in-central-mass","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Worcester Telegram & Gazette Readers Name Saint Vincent Hospital The Best Hospital In Central Mass","98","915","Worcester Telegram & Gazette Readers Name Saint Vincent Hospital The Best Hospital In Central Mass","98","647","Blogs","5","News","4","Worcester Telegram & Gazette Readers Name Saint Vincent Hospital The Best Hospital In Central Mass","98","Sign Up for Health Tips","23","Find a Doctor","13","","","","https://www.stvincenthospital.com/home/newsroom/worcester-telegram-gazette-readers-name-saint-vincent-hospital-the-best-hospital-in-central-mass","","","","","","67142","286","3.871","2","","6","2","0.180","43","25","2","2","","","","","1e70de08a4650ec81ee973d81dacf4c1","0.185","","","","","HTTP/1.1","https://www.stvincenthospital.com/news/newsroom/worcester-telegram-gazette-readers-name-saint-vincent-hospital-the-best-hospital-in-central-mass","2021-09-17 14:24:35"
"https://www.stvincenthospital.com/home/newsroom/mna-continues-to-contest-reasonable-return-to-work-stipulations-for-members-further-prolonging-strike","text/html; charset=utf-8","200","OK","Indexable","","MNA Continues to Contest Reasonable Return to Work Stipulations for Members, Further Prolonging Strike","102","941","Hospital commits to welcoming back all striking MNA nurses, but even this is rejected, after the parties reach a resolution on staffing","135","815","","0","","0","","0","Our Message to the Community","28","Emergency Room Online Check-in","30","","","","https://www.stvincenthospital.com/home/newsroom/mna-continues-to-contest-reasonable-return-to-work-stipulations-for-members-further-prolonging-strike","","","","","","87327","1283","10.622","2","","5","1","0.090","54","36","2","2","","","","","7412bc51944ff2037f2cccaf3a388443","0.271","","","","","HTTP/1.1","https://www.stvincenthospital.com/home/newsroom/mna-continues-to-contest-reasonable-return-to-work-stipulations-for-members-further-prolonging-strike","2021-09-17 14:24:35"
"https://www.stvincenthospital.com/services/pulmonology","text/html; charset=utf-8","200","OK","Indexable","","Pulmonology | Respiratory Therapy | Saint Vincent Hospital","58","521","Learn more about our Respiratory Therapy and treatment for chronic respiratory diseases at St. Vincent Hospital","111","698","respiratory therapy, chronic respiratory diseases, respiratory care","67","Pulmonology","11","","0","Better breathing with advanced respiratory care","47","Pulmonary Laboratory","20","","","","https://www.stvincenthospital.com/services/pulmonology","","","","","","70713","641","7.166","2","","11","6","0.540","46","27","2","2","","","","","11e7fbed4c99bc70182576e087d5bc0d","0.047","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/pulmonology","2021-09-17 14:24:36"
"https://www.stvincenthospital.com/news/newsroom/saint-vincent-hospital-participates-in-the-mask-up-ma-campaign","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Saint Vincent Hospital Participates in the “Mask Up, MA” Campaign","65","591","Saint Vincent Hospital is spreading this message to Worcester: “Mask Up, MA”! ","78","491","Blogs","5","News","4","Saint Vincent Hospital Participates in the “Mask Up, MA” Campaign","65","Sign Up for Health Tips","23","Find a Doctor","13","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-participates-in-the-mask-up-ma-campaign","","","","","","66984","259","3.602","2","","6","2","0.180","43","25","2","2","","","","","224da1c25a5615c385c312e36a2073d9","0.047","","","","","HTTP/1.1","https://www.stvincenthospital.com/news/newsroom/saint-vincent-hospital-participates-in-the-mask-up-ma-campaign","2021-09-17 14:24:36"
"https://www.stvincenthospital.com/news/newsroom/saint-vincent-hospital-chief-of-medicine-named-president-of-the-american-college-of-physicians","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Saint Vincent Hospital Chief of Medicine named President of the American College of Physicians","94","846","George M. Abraham, MD, MPH, FACP, FIDSA, is named President of the American College of Physicians (ACP) representing 163,000 internal medicine physicians (internists), related subspecialists, and medical students.","213","1365","Blogs","5","News","4","Saint Vincent Hospital Chief of Medicine named President of the American College of Physicians","94","Sign Up for Health Tips","23","Find a Doctor","13","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-chief-of-medicine-named-president-of-the-american-college-of-physicians","","","","","","69825","476","5.441","2","","6","2","0.180","43","25","2","2","","","","","3837f8e7ad1621fac7a4cc2387801b29","0.369","","","","","HTTP/1.1","https://www.stvincenthospital.com/news/newsroom/saint-vincent-hospital-chief-of-medicine-named-president-of-the-american-college-of-physicians","2021-09-17 14:24:36"
"https://www.stvincenthospital.com/healthy-living/corporate-content/recipe-baked-salmon-with-lemon-and-dill","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Recipe: Baked Salmon with Lemon and Dill","40","381","This light and satisfying entrée is fragrant, moist and delicious. With just a few ingredients, it’s ready in 25-30 minutes. Try it with asparagus or broccoli. ","160","937","","0","Healthy Living","14","Recipe: Baked Salmon with Lemon and Dill","40","Ingredients","11","Directions","10","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/recipe-baked-salmon-with-lemon-and-dill","","","","","","74555","420","4.493","2","","6","2","0.180","45","26","3","3","","","","","bd0b5361104e594e0e09e202016d2bac","0.306","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/recipe-baked-salmon-with-lemon-and-dill","2021-09-17 14:24:36"
"https://www.stvincenthospital.com/healthy-living/corporate-content/what-is-an-enlarged-heart","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","What Is an Enlarged Heart?","26","245","Your heart, just like any other muscle, gets bigger the more you use it. An enlarged heart means the heart is overworked that it has thickened or widened. Is having an enlarged heart serious?","191","1178","","0","Healthy Living","14","What Is an Enlarged Heart?","26","Is Having an Enlarged Heart Serious?","36","Can an Enlarged Heart Go Back to Normal?","40","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/what-is-an-enlarged-heart","","","","","","83280","955","7.864","2","","6","2","0.180","45","26","3","3","","","","","fabf8ac600c2c083f196f9ef29ac05c6","0.493","","","","","HTTP/1.1","https://www.stvincenthospital.com/healthy-living/corporate-content/what-is-an-enlarged-heart","2021-09-17 14:24:36"
"https://www.stvincenthospital.com/strike-news/latest-strike-news/newsroom/more-than-100-permanent-replacement-nurses-have-been-hired-at-saint-vincent-hospital","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","More than 100 Permanent Replacement Nurses have been Hired at Saint Vincent Hospital","84","792","Hospital to post all remaining permanent replacement positions to fill roles of striking nurses","95","565","","0","Latest Strike News","18","More than 100 Permanent Replacement Nurses have been Hired at Saint Vincent Hospital","84","Strike News","11","","0","","","","https://www.stvincenthospital.com/home/newsroom/more-than-100-permanent-replacement-nurses-have-been-hired-at-saint-vincent-hospital","","","","","","58940","1175","13.764","2","","5","3","0.270","40","25","2","2","","","","","a16ef58de2b6efd6089b8dcb5e82e210","0.403","","","","","HTTP/1.1","https://www.stvincenthospital.com/strike-news/latest-strike-news/newsroom/more-than-100-permanent-replacement-nurses-have-been-hired-at-saint-vincent-hospital","2021-09-17 14:24:36"
