Source,Target,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/point-west-clinic.html,http://www.ucdmc.ucdavis.edu/legal/privacy/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/point-west-clinic.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/point-west-clinic.html,http://www.ucdmc.ucdavis.edu/nurse/daisy,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/point-west-clinic.html,"https://www.google.com/maps/place/4251+X+St,+Sacramento,+CA+95817/@38.554896,-121.4584849,17z/data=!3m1!4b1!4m5!3m4!1s0x809ad07cc6228885:0x74998774c85fe60d!8m2!3d38.554896!4d-121.4562962",,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/point-west-clinic.html,http://www.ucdmc.ucdavis.edu/publish/news/medicalcenter/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/point-west-clinic.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/point-west-clinic.html,http://www.ucdmc.ucdavis.edu/medicalcenter/appointments/index.html,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/point-west-clinic.html,http://www.ucdmc.ucdavis.edu/medicalcenter/cliniclocations/primarycare/index.html,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/point-west-clinic.html,http://www.ucdmc.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/index.html,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/point-west-clinic.html,http://www.ucdmc.ucdavis.edu/medicalcenter/accepted_health_plans.html,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/point-west-clinic.html,http://www.ucdmc.ucdavis.edu/medicalcenter/findadoctor/faq.html,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/point-west-clinic.html,http://www.ucdmc.ucdavis.edu/medicalcenter/advantages.html,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/point-west-clinic.html,https://mychart.ucdavis.edu/mychart/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/point-west-clinic.html,https://www.facebook.com/UCDavisMedicalCenter,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/point-west-clinic.html,https://twitter.com/UCDavisMedCntr,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/point-west-clinic.html,http://www.youtube.com/ucdavishealth,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/point-west-clinic.html,http://pinterest.com/ucdavishealth/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/point-west-clinic.html,http://www.instagram.com/ucdavishealth,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/point-west-clinic.html,https://www.linkedin.com/company/uc-davis-health/,,,
https://health.ucdavis.edu/community_relations/cab.html,https://hr.ucdavis.edu/,,,
https://health.ucdavis.edu/community_relations/cab.html,https://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/community_relations/cab.html,http://www.ucdmc.ucdavis.edu/medicalcenter/accepted_health_plans.html,,,
https://health.ucdavis.edu/community_relations/cab.html,http://research.ucdavis.edu/policiescompliance/irb-admin/,,,
https://health.ucdavis.edu/community_relations/cab.html,http://research.ucdavis.edu/,,,
https://health.ucdavis.edu/community_relations/cab.html,http://occr.ucdavis.edu/poc/index.html,,,
https://health.ucdavis.edu/community_relations/cab.html,https://hr.ucdavis.edu/,,,
https://health.ucdavis.edu/community_relations/cab.html,https://hr.ucdavis.edu/careers/job-search,,,
https://health.ucdavis.edu/community_relations/cab.html,https://hr.ucdavis.edu/careers/nursing,,,
https://health.ucdavis.edu/community_relations/cab.html,https://recruit.ucdavis.edu/apply,,,
https://health.ucdavis.edu/community_relations/cab.html,https://hr.ucdavis.edu/careers/campuses-communities,,,
https://health.ucdavis.edu/community_relations/cab.html,https://hr.ucdavis.edu/careers/benefits-overview,,,
https://health.ucdavis.edu/community_relations/cab.html,https://hr.ucdavis.edu/careers,,,
https://health.ucdavis.edu/community_relations/cab.html,https://hr.ucdavis.edu/careers/tes,,,
https://health.ucdavis.edu/community_relations/cab.html,https://hr.ucdavis.edu/careers/campuses-communities,,,
https://health.ucdavis.edu/community_relations/cab.html,https://hr.ucdavis.edu/careers/campuses-communities,,,
https://health.ucdavis.edu/community_relations/cab.html,http://jobs.universityofcalifornia.edu/?action=home,,,
https://health.ucdavis.edu/community_relations/cab.html,http://www.ucdavis.edu/search/,,,
https://health.ucdavis.edu/community_relations/cab.html,https://www.ucdavis.edu/,,,
https://health.ucdavis.edu/community_relations/cab.html,https://www.facebook.com/UCDavisHealth,,,
https://health.ucdavis.edu/community_relations/cab.html,http://twitter.com/UCDavisHealth,,,
https://health.ucdavis.edu/community_relations/cab.html,http://www.youtube.com/ucdavishealth,,,
https://health.ucdavis.edu/community_relations/cab.html,http://pinterest.com/ucdavishealth/,,,
https://health.ucdavis.edu/community_relations/cab.html,http://www.instagram.com/ucdavishealth,,,
https://health.ucdavis.edu/community_relations/cab.html,https://www.linkedin.com/company/uc-davis-health-system,,,
https://health.ucdavis.edu/medicalcenter/patients/financial-assistance-notice.html,http://physicians.ucdavis.edu/medicalcenter/,,,
https://health.ucdavis.edu/medicalcenter/patients/financial-assistance-notice.html,http://physicians.ucdavis.edu/medicalcenter/,,,
https://health.ucdavis.edu/medicalcenter/patients/financial-assistance-notice.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/patients/financial-assistance-notice.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/patients/financial-assistance-notice.html,http://www.ucdmc.ucdavis.edu/legal/privacy/,,,
https://health.ucdavis.edu/medicalcenter/patients/financial-assistance-notice.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/patients/financial-assistance-notice.html,http://www.ucdmc.ucdavis.edu/nurse/daisy,,,
https://health.ucdavis.edu/medicalcenter/patients/financial-assistance-notice.html,"https://www.google.com/maps/place/4251+X+St,+Sacramento,+CA+95817/@38.554896,-121.4584849,17z/data=!3m1!4b1!4m5!3m4!1s0x809ad07cc6228885:0x74998774c85fe60d!8m2!3d38.554896!4d-121.4562962",,,
https://health.ucdavis.edu/medicalcenter/patients/financial-assistance-notice.html,http://www.ucdmc.ucdavis.edu/publish/news/medicalcenter/,,,
https://health.ucdavis.edu/medicalcenter/patients/financial-assistance-notice.html,https://mychart.ucdavis.edu/mychart/,,,
https://health.ucdavis.edu/medicalcenter/patients/financial-assistance-notice.html,https://www.facebook.com/UCDavisMedicalCenter,,,
https://health.ucdavis.edu/medicalcenter/patients/financial-assistance-notice.html,https://twitter.com/UCDavisMedCntr,,,
https://health.ucdavis.edu/medicalcenter/patients/financial-assistance-notice.html,http://www.youtube.com/ucdavishealth,,,
https://health.ucdavis.edu/medicalcenter/patients/financial-assistance-notice.html,http://pinterest.com/ucdavishealth/,,,
https://health.ucdavis.edu/medicalcenter/patients/financial-assistance-notice.html,http://www.instagram.com/ucdavishealth,,,
https://health.ucdavis.edu/medicalcenter/patients/financial-assistance-notice.html,https://www.linkedin.com/company/uc-davis-health/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,http://physicians.ucdavis.edu/medicalcenter/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,http://physicians.ucdavis.edu/medicalcenter/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,http://www.ucdmc.ucdavis.edu/legal/privacy/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,http://www.ucdmc.ucdavis.edu/nurse/daisy,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,"https://www.google.com/maps/place/4251+X+St,+Sacramento,+CA+95817/@38.554896,-121.4584849,17z/data=!3m1!4b1!4m5!3m4!1s0x809ad07cc6228885:0x74998774c85fe60d!8m2!3d38.554896!4d-121.4562962",,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,http://www.ucdmc.ucdavis.edu/publish/news/medicalcenter/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,https://www.nursingworld.org/organizational-programs/magnet/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,https://www.universityofcalifornia.edu/press-room/university-california-health-hospitals-recognized-lgbtq-health-care-equality,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,https://www.universityofcalifornia.edu/press-room/university-california-health-hospitals-recognized-lgbtq-health-care-equality,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,https://mychart.ucdavis.edu/mychart/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,https://www.facebook.com/UCDavisMedicalCenter,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,https://twitter.com/UCDavisMedCntr,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,http://www.youtube.com/ucdavishealth,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,http://pinterest.com/ucdavishealth/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,http://www.instagram.com/ucdavishealth,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/dentistry.html,https://www.linkedin.com/company/uc-davis-health/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://physicians.ucdavis.edu/medicalcenter/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://physicians.ucdavis.edu/medicalcenter/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://www.ucdmc.ucdavis.edu/legal/privacy/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://www.ucdmc.ucdavis.edu/nurse/daisy,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,"https://www.google.com/maps/place/4251+X+St,+Sacramento,+CA+95817/@38.554896,-121.4584849,17z/data=!3m1!4b1!4m5!3m4!1s0x809ad07cc6228885:0x74998774c85fe60d!8m2!3d38.554896!4d-121.4562962",,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://www.ucdmc.ucdavis.edu/publish/news/medicalcenter/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,https://mychart.ucdavis.edu/mychart/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://mapq.st/1r0jtRV,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://mapq.st/1r0jtRV,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,"https://www.google.com/maps/place/1620+E+Roseville+Pkwy+%23200,+Roseville,+CA+95661/@38.7486532,-121.2444539,17z/data=!3m1!4b1!4m5!3m4!1s0x809b1fe99f53ed6d:0x2d540477ea8cabdd!8m2!3d38.748649!4d-121.2422652",,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,"https://www.mapquest.com/search/result?query=1620%20East%20Roseville%20Parkway,%20Suite%20200&boundingBox=38.751037705027514,-121.25794887542723,38.739088441876866,-121.224045753479&page=0&index=0",,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,https://physicians.ucdavis.edu/?Cities=Roseville,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://www.ucdmc.ucdavis.edu/medicalcenter/appointments/index.html,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://www.ucdmc.ucdavis.edu/medicalcenter/cliniclocations/primarycare/index.html,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://www.ucdmc.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/index.html,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://www.ucdmc.ucdavis.edu/medicalcenter/accepted_health_plans.html,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://www.ucdmc.ucdavis.edu/medicalcenter/findadoctor/faq.html,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://www.ucdmc.ucdavis.edu/medicalcenter/advantages.html,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,https://www.nursingworld.org/organizational-programs/magnet/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,https://www.universityofcalifornia.edu/press-room/university-california-health-hospitals-recognized-lgbtq-health-care-equality,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,https://www.universityofcalifornia.edu/press-room/university-california-health-hospitals-recognized-lgbtq-health-care-equality,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,https://mychart.ucdavis.edu/mychart/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,https://www.facebook.com/UCDavisMedicalCenter,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,https://twitter.com/UCDavisMedCntr,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://www.youtube.com/ucdavishealth,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://pinterest.com/ucdavishealth/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,http://www.instagram.com/ucdavishealth,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/primarycare/roseville_2261.html,https://www.linkedin.com/company/uc-davis-health/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,http://physicians.ucdavis.edu/medicalcenter/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,http://physicians.ucdavis.edu/medicalcenter/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,http://www.ucdmc.ucdavis.edu/legal/privacy/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,http://www.ucdmc.ucdavis.edu/nurse/daisy,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,"https://www.google.com/maps/place/4251+X+St,+Sacramento,+CA+95817/@38.554896,-121.4584849,17z/data=!3m1!4b1!4m5!3m4!1s0x809ad07cc6228885:0x74998774c85fe60d!8m2!3d38.554896!4d-121.4562962",,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,http://www.ucdmc.ucdavis.edu/publish/news/medicalcenter/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,http://www.ucdmc.ucdavis.edu/orthopaedics/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,http://health.usnews.com/best-hospitals/area/ca/university-of-california-davis-medical-center-6932680,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,https://www.nursingworld.org/organizational-programs/magnet/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,https://www.universityofcalifornia.edu/press-room/university-california-health-hospitals-recognized-lgbtq-health-care-equality,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,https://www.universityofcalifornia.edu/press-room/university-california-health-hospitals-recognized-lgbtq-health-care-equality,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,https://mychart.ucdavis.edu/mychart/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,https://www.facebook.com/UCDavisMedicalCenter,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,https://twitter.com/UCDavisMedCntr,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,http://www.youtube.com/ucdavishealth,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,http://pinterest.com/ucdavishealth/,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,http://www.instagram.com/ucdavishealth,,,
https://health.ucdavis.edu/medicalcenter/cliniclocations/specialtycare/orthopaedicsurgery.html,https://www.linkedin.com/company/uc-davis-health/,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,https://hr.ucdavis.edu/,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,http://www.saccounty.net/live-visit/Pages/HealthSocialServices.aspx/,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,https://www.yolocounty.org/government/general-government-departments/health-human-services,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,https://www.facebook.com/UCDavisHomeCare,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,https://give.ucdavis.edu/HSYS/9100727,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,https://give.ucdavis.edu/HSYS/9100824,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,http://www.ucdmc.ucdavis.edu/publish/news/newsroom,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,https://mychart.ucdavis.edu/mychart/,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,https://mychart.ucdavis.edu/mychart/,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,https://mychart.ucdavis.edu/mychart/,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,https://mychart.ucdavis.edu/MyChart/Authentication/Login?mode=stdfile&option=faq,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,http://cahsah.org/,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,http://www.calhospice.org/,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,https://www.caregiver.org/,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,https://fivewishes.org/,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,http://www.sachospice.org/,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,http://www.nhpco.org/,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,https://www.nhpco.org/patients-and-caregivers,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,https://prepareforyourcare.org/welcome,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,http://www.ssvms.org/Portals/7/Assets/pdf/croa.pdf?ver=2015-09-16-100413-947,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,https://www.ucdmc.ucdavis.edu/medicalcenter/patients/support_groups.html,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,http://www.wehonorveterans.org/,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,http://www.ucdmc.ucdavis.edu/medschool/,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,http://www.ucdmc.ucdavis.edu/nursing/,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,http://www.ucdmc.ucdavis.edu/leadership/pmg.html,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,http://www.ucdmc.ucdavis.edu/medicalcenter/,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,https://www.facebook.com/UCDavisHomeCare,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,https://give.ucdavis.edu/HSYS/9100727,,,
https://health.ucdavis.edu/homecare/hospice/about_hospice.html,https://www.ucdavis.edu/,,,
https://health.ucdavis.edu/interpreting_services/,https://www.ucdmc.ucdavis.edu/medicalcenter/jobs/,,,
https://health.ucdavis.edu/interpreting_services/,http://physicians.ucdavis.edu/medicalcenter/,,,
https://health.ucdavis.edu/interpreting_services/,http://physicians.ucdavis.edu/medicalcenter/,,,
https://health.ucdavis.edu/interpreting_services/,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/interpreting_services/,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/interpreting_services/,http://www.ucdmc.ucdavis.edu/legal/privacy/,,,
https://health.ucdavis.edu/interpreting_services/,http://physicians.ucdavis.edu/medicalcenter,,,
https://health.ucdavis.edu/interpreting_services/,http://www.ucdmc.ucdavis.edu/nurse/daisy,,,
https://health.ucdavis.edu/interpreting_services/,"https://www.google.com/maps/place/4251+X+St,+Sacramento,+CA+95817/@38.554896,-121.4584849,17z/data=!3m1!4b1!4m5!3m4!1s0x809ad07cc6228885:0x74998774c85fe60d!8m2!3d38.554896!4d-121.4562962",,,
https://health.ucdavis.edu/interpreting_services/,http://www.ucdmc.ucdavis.edu/publish/news/medicalcenter/,,,
https://health.ucdavis.edu/interpreting_services/,https://intranet.ucdmc.ucdavis.edu/interpreting_services/PDFs/MIS_Operation_Full_Martti_Rollout_June_2021.pdf,,,
https://health.ucdavis.edu/interpreting_services/,https://intranet.ucdmc.ucdavis.edu/interpreting_services/PDFs/UCDH_Language_Services_Criteria_2020.pdf,,,
https://health.ucdavis.edu/interpreting_services/,https://intranet.ucdmc.ucdavis.edu/interpreting_services/PDFs/Video_Interpreting_On_Demand_Training_2020.pdf,,,
https://health.ucdavis.edu/interpreting_services/,https://intranet.ucdmc.ucdavis.edu/interpreting_services/PDFs/Martti_Language_List_200318.pdf,,,
https://health.ucdavis.edu/interpreting_services/,https://intranet.ucdmc.ucdavis.edu/interpreting_services/PDFs/Martti_Integration_Hospital_Provider_Instructions_March_2021.pdf,,,
https://health.ucdavis.edu/interpreting_services/,https://intranet.ucdmc.ucdavis.edu/interpreting_services/PDFs/How_to_request_in_EPIC_2020.pdf,,,
https://health.ucdavis.edu/interpreting_services/,http://intranet.ucdmc.ucdavis.edu/interpreting_services/PDFs/Cancel_Or_Edit_a_Medical_Interpreter_Request_v3_02.06.18.pdf,,,
https://health.ucdavis.edu/interpreting_services/,http://intranet.ucdmc.ucdavis.edu/interpreting_services/PDFs/Language_in_Demographics_Screen.pdf,,,
https://health.ucdavis.edu/interpreting_services/,http://intranet.ucdmc.ucdavis.edu/interpreting_services/PDFs/Program%20Announcement%20Flyer.pdf,,,
https://health.ucdavis.edu/interpreting_services/,http://intranet.ucdmc.ucdavis.edu/interpreting_services/PDFs/Free_telephones_available.pdf,,,
https://health.ucdavis.edu/interpreting_services/,https://intranet.ucdmc.ucdavis.edu/interpreting_services/PDFs/TTY_and_VRS_info_2020.pdf,,,
https://health.ucdavis.edu/interpreting_services/,https://www.ucdmc.ucdavis.edu/volunteer/,,,
https://health.ucdavis.edu/interpreting_services/,https://mychart.ucdavis.edu/mychart/,,,
https://health.ucdavis.edu/interpreting_services/,https://www.facebook.com/UCDavisMedicalCenter,,,
https://health.ucdavis.edu/interpreting_services/,https://twitter.com/UCDavisMedCntr,,,
https://health.ucdavis.edu/interpreting_services/,http://www.youtube.com/ucdavishealth,,,
https://health.ucdavis.edu/interpreting_services/,http://pinterest.com/ucdavishealth/,,,
https://health.ucdavis.edu/interpreting_services/,http://www.instagram.com/ucdavishealth,,,
https://health.ucdavis.edu/interpreting_services/,https://www.linkedin.com/company/uc-davis-health/,,,
https://health.ucdavis.edu/emergency/patients/index.html,https://hr.ucdavis.edu/,,,
https://health.ucdavis.edu/emergency/patients/index.html,https://give.ucdavis.edu/IMEM,,,
https://health.ucdavis.edu/emergency/patients/index.html,"https://www.google.com/maps/place/UC+Davis+Medical+Center+Emergency+Room/@38.5544047,-121.4565716,17z/data=!4m5!3m4!1s0x809ad07cc6320665:0x321f87b355450a9f!8m2!3d38.5545474!4d-121.4538948",,,
