"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.uwhealth.org/healthfacts/miscellaneous/4377-1.html","text/plain","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","56","0","0.000","3","","2","1","0","0.190","0","0","0","0","0","0","","","","","","0.273","","https://patient.uwhealth.org/healthfacts","HTTP Redirect","","1.1","https://www.uwhealth.org/healthfacts/miscellaneous/4377-1.html","2022-01-31 15:16:29"
"https://www.uwhealth.org/conditions/spinal-deformities","text/html; charset=UTF-8","200","OK","Indexable","","Spinal Deformity Symptoms & Treatment | Conditions | UW Health","62","583","UW Health’s orthopedic specialists use advanced nonsurgical and surgical treatments to correct spinal deformities in kids of all ages. Learn more here.","151","935","spinal deformity,spinal deformities","35","Spinal deformities: Specialized spine care for children of all ages","67","","0","Notice","6","Expertise for all types of spine conditions","43","","","","","https://www.uwhealth.org/conditions/spinal-deformities","","","","","","225001","1373","4.312","3","","16","2","0","0.370","83","25","0","27","17","0","","","","","4769daafc1568c9a9d1bc5238864b746","0.417","","","","","1.1","https://www.uwhealth.org/conditions/spinal-deformities","2022-01-31 15:16:29"
"https://www.uwhealth.org/files/uwhealth/docs/gender_services/SOGI_booklet.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.252","Fri, 05 Jul 2019 14:24:37 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/gender_services/SOGI_booklet.pdf","2022-01-31 15:16:30"
"https://www.uwhealth.org/forms/orthoaccess-contact-uw-health-orthopedics-and-rehabilitation","text/html; charset=UTF-8","200","OK","Indexable","","UW Health","9","97","UW Health is the academic medical center and health system for the University of Wisconsin.","91","579","","0","OrthoAccess: Contact UW Health Orthopedics and Rehabilitation","61","","0","Notice","6","","0","","","","","https://www.uwhealth.org/forms/orthoaccess-contact-uw-health-orthopedics-and-rehabilitation","","","","","","108739","124","1.808","3","","23","18","0","3.370","70","25","0","22","12","0","","","","","94d2047d1462f676f08eb9d9b481b52","0.415","","","","","1.1","https://www.uwhealth.org/forms/orthoaccess-contact-uw-health-orthopedics-and-rehabilitation","2022-01-31 15:16:29"
"https://www.uwhealth.org/child-life","text/html; charset=UTF-8","200","OK","Indexable","","Child life specialists | UW Health","34","288","UW Health Kids child life specialists prepare and support patients and families at American Family Children's Hospital. Learn more.","131","807","Child life, child life specialists, play, hospital school, playrooms, teen lounge, hospital tour, surgery tour","110","Child Life: Helping comfort your child during their hospital stay","65","","0","Notice","6","Promoting positive experiences for kids and families","52","","","","","https://www.uwhealth.org/child-life","","","","","","307522","1657","3.703","3","","47","27","0","5.060","101","37","0","32","22","0","","","","","49a90511f3fd334d39ff45158264d20a","0.424","","","","","1.1","https://www.uwhealth.org/child-life","2022-01-31 15:16:29"
"https://www.uwhealth.org/health/topic/special/spinal-decompression-for-neck-pain/tr1712.html","text/plain","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","55","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.299","","https://patient.uwhealth.org/healthwise","HTTP Redirect","","1.1","https://www.uwhealth.org/health/topic/special/spinal-decompression-for-neck-pain/tr1712.html","2022-01-31 15:16:30"
"https://www.uwhealth.org/healthfacts/cancer/8045.html","text/plain","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","56","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.284","","https://patient.uwhealth.org/healthfacts","HTTP Redirect","","1.1","https://www.uwhealth.org/healthfacts/cancer/8045.html","2022-01-31 15:16:30"
"https://www.uwhealth.org/providers/mustafa-k-baskaya-md","text/html; charset=UTF-8","200","OK","Indexable","","Mustafa K. Baskaya, MD | Find a Doctor | UW Health","50","465","Mustafa K. Baskaya, MD","22","155","Mustafa K. Baskaya, MD","22","Mustafa K. Baskaya, MD","22","","0","Notice","6","About","5","index,follow","","","","https://www.uwhealth.org/providers/mustafa-k-baskaya-md","","","","","","263352","758","2.428","3","","15","3","0","0.560","86","30","0","22","12","0","","","","","bfd8e426a013db6fb5ec032d1a952059","0.376","","","","","1.1","https://www.uwhealth.org/providers/mustafa-k-baskaya-md","2022-01-31 15:16:30"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uwmf-finance-committee-102020.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.250","Fri, 16 Oct 2020 19:31:46 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uwmf-finance-committee-102020.pdf","2022-01-31 15:16:30"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/UWHCA_Executive_Committee_121621.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.208","Tue, 14 Dec 2021 20:57:54 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/UWHCA_Executive_Committee_121621.pdf","2022-01-31 15:16:31"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uwhca-finance-committee-050621.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.224","Mon, 03 May 2021 20:28:00 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uwhca-finance-committee-050621.pdf","2022-01-31 15:16:31"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/UWHCA_Executive_Committee_102821.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.238","Wed, 27 Oct 2021 14:26:56 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/UWHCA_Executive_Committee_102821.pdf","2022-01-31 15:16:31"
"https://www.uwhealth.org/about-us/uw-health-northern-illinois-executive-leadership","text/html; charset=UTF-8","200","OK","Indexable","","Executive Leadership | UW Health","32","303","UW Health is the academic medical center and health system for the University of Wisconsin.","91","579","","0","UW Health Northern Illinois: Executive leadership","49","","0","Notice","6","President and CEO","17","","","","","https://www.uwhealth.org/about-us/uw-health-northern-illinois-executive-leadership","","","","","","155106","235","1.767","3","","4","3","0","0.560","72","27","0","22","12","0","","","","","868d8f6715d91e3221e92ee32aabe72c","0.392","","","","","1.1","https://www.uwhealth.org/about-us/uw-health-northern-illinois-executive-leadership","2022-01-31 15:16:30"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uw-health-investment-sub-committee-8-27-20.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.269","Tue, 25 Aug 2020 21:56:05 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uw-health-investment-sub-committee-8-27-20.pdf","2022-01-31 15:16:31"
"https://www.uwhealth.org/forms/ems-quality-assurance-follow-up","text/html; charset=UTF-8","200","OK","Indexable","","UW Health","9","97","UW Health is the academic medical center and health system for the University of Wisconsin.","91","579","","0","UW Health EMS Quality Assurance Follow-Up","41","","0","Notice","6","","0","","","","","https://www.uwhealth.org/forms/ems-quality-assurance-follow-up","","","","","","108467","123","1.794","3","","4","3","0","0.560","70","25","0","22","12","0","","","","","47637a63023014d08cc3ce266e0d5604","0.368","","","","","1.1","https://www.uwhealth.org/forms/ems-quality-assurance-follow-up","2022-01-31 15:16:31"
"https://www.uwhealth.org/news/subscribe-to-the-transplant-update/52597","","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.577","","https://www.uwhealth.org/news-and-events","HTTP Redirect","","1.1","https://www.uwhealth.org/news/subscribe-to-the-transplant-update/52597","2022-01-31 15:16:31"
"https://www.uwhealth.org/files/uwhealth/docs/transplant/07062021_UW_Health_Liver_Transplant_Program_Survival_Rate_Data.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","2","2","0","0.370","0","0","0","0","0","0","","","","","","0.198","Mon, 02 Aug 2021 17:35:00 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/transplant/07062021_UW_Health_Liver_Transplant_Program_Survival_Rate_Data.pdf","2022-01-31 15:16:31"
"https://www.uwhealth.org/treatments/addiction-services","text/html; charset=UTF-8","200","OK","Indexable","","Drug and Alcohol Addiction Treatment Specialists | Treatments | UW Health","73","665","Addiction services at UW Health offers help to adolescents and adults with drug, alcohol and mental health concerns. View our addiction therapy services here.","158","984","addiction services,addiction therapy services,drug and alcohol treatment specialist","83","Addiction services: Providing hope and healing for substance abuse","66","","0","Notice","6","The experience to help with recovery","36","","","","","https://www.uwhealth.org/treatments/addiction-services","","","","","","213295","1154","4.005","3","","17","3","0","0.560","83","26","0","22","12","0","","","","","16d933f5ad6b0d274ef0974d66022a63","0.400","","","","","1.1","https://www.uwhealth.org/treatments/addiction-services","2022-01-31 15:16:31"
"https://www.uwhealth.org/epilepsy-seizures/epilepsy-and-the-elderly/40392","","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.649","","https://www.uwhealth.org/conditions/epilepsy","HTTP Redirect","","1.1","https://www.uwhealth.org/epilepsy-seizures/epilepsy-and-the-elderly/40392","2022-01-31 15:16:31"
"https://www.uwhealth.org/cckm/delegationpractice-protocols/inpatient-delegation-protocols/name-97305-en.html","text/html; charset=UTF-8","200","OK","Indexable","","Inpatient Delegation Protocols | Pharmacist Management of Warfarin - Adult - Inpatient [12], UW Health, University of Wisconsin Hospital, Madison","145","1285","","0","0","","0","UW Health","9","CCKM","4","","0","","0","index,follow","","","","","","","","","","56930","2194","26.748","3","","1","1","0","0.190","69","39","0","18","17","0","","","","","9b6c375ed9987afb834adca42a05e976","0.124","Mon, 24 Jan 2022 20:27:21 GMT","","","","1.1","https://www.uwhealth.org/cckm/delegationpractice-protocols/inpatient-delegation-protocols/name-97305-en.html","2022-01-31 15:16:32"
"https://www.uwhealth.org/conditions/heart-failure","text/html; charset=UTF-8","200","OK","Indexable","","Heart Failure Specialists & Treatment | Conditions | UW Health","62","553","UW Health is a leader in offering devices that assist the heart as a bridge-to-transplant or as permanent heart failure treatment. Learn more.","142","867","heart failure symptoms,heart failure doctors,heart failure specialist","69","Heart failure: Improving your heart function and quality of life","64","","0","Notice","6","Excellent care for heart failure","32","index,follow","","","","https://www.uwhealth.org/conditions/heart-failure","","","","","","283151","1633","4.004","3","","25","4","0","0.750","97","34","0","27","17","0","","","","","a360bac81f9f685d65a4da09c1dff318","0.366","","","","","1.1","https://www.uwhealth.org/conditions/heart-failure","2022-01-31 15:16:31"
"https://www.uwhealth.org/dermatology-skin-care/what-you-need-to-know-about-sunscreen/31735","","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.610","","https://www.uwhealth.org/services/dermatology","HTTP Redirect","","1.1","https://www.uwhealth.org/dermatology-skin-care/what-you-need-to-know-about-sunscreen/31735","2022-01-31 15:16:32"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uwmf-compensation-development-committee-050421.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.073","Mon, 03 May 2021 20:30:23 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uwmf-compensation-development-committee-050421.pdf","2022-01-31 15:16:33"
"https://www.uwhealth.org/conditions/pediatric-pulmonary-hypertension","text/html; charset=UTF-8","200","OK","Indexable","","Pediatric pulmonary hypertension, treatment | Conditions | UW Health","68","613","A expert team provides comprehensive care to children with pediatric pulmonary hypertension through UW Health's Pulmonary Hypertension Clinic. Learn more.","154","987","Pediatric Pulmonary Hypertension Clinic, pulmonary hypertension, Pulmonary Hypertension Association, pulmonary hypertension symptoms, pulmonary hypertension diagnostic tests","173","Pediatric pulmonary hypertension: Getting your child back on beat","65","","0","Notice","6","Expert care from a team of specialists","38","index,follow","","","","https://www.uwhealth.org/conditions/pediatric-pulmonary-hypertension","","","","","","181456","949","3.987","3","","10","2","0","0.370","78","26","0","31","21","0","","","","","28667b5a87618a842de93dbcd2830c9c","0.595","","","","","1.1","https://www.uwhealth.org/conditions/pediatric-pulmonary-hypertension","2022-01-31 15:16:32"
"https://www.uwhealth.org/clinical-practice-resources/center-for-clinical-knowledge-management/47949","","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","14","12","0","2.250","0","0","0","0","0","0","","","","","","0.506","","https://www.uwhealth.org/center-for-clinical-knowledge-management-cckm","HTTP Redirect","","1.1","https://www.uwhealth.org/clinical-practice-resources/center-for-clinical-knowledge-management/47949","2022-01-31 15:16:33"
"https://www.uwhealth.org/conditions/sickle-cell-anemia","text/html; charset=UTF-8","200","OK","Indexable","","Sickle Cell Anemia Symptoms & Treatment | Conditions | UW Health","64","603","At UW Health we offer the latest treatments for all types of blood diseases including sickle cell anemia. View our sickle cell anemia doctors and specialists","157","953","sickle cell anemia doctors,sickle cell anemia specialists,sickle cell anemia symptoms","85","Sickle Cell Anemia: Our team works with you for lifelong care","61","","0","Notice","6","What is sickle cell anemia?","27","","","","","https://www.uwhealth.org/conditions/sickle-cell-anemia","","","","","","173323","672","3.047","3","","10","2","0","0.370","84","33","0","23","13","0","","","","","b25219008b352b27056cd20456395b6d","0.406","","","","","1.1","https://www.uwhealth.org/conditions/sickle-cell-anemia","2022-01-31 15:16:33"
"https://www.uwhealth.org/patient-stories/after-losing-her-daughter-dawn-becomes-advocate-for-organ-donation","text/html; charset=UTF-8","200","OK","Indexable","","After losing her daughter, Dawn advocates for organ donation | Patient stories | UW Health","90","792","Dawn Lyons-Wood, whose daughter Emily was 19 when she died in an accident in 2015, helps run a golf event to honor Emily’s memory and promote organ donation.","157","1027","organ transplant, OTD","21","After losing her daughter, Dawn becomes advocate for organ donation","67","","0","Notice","6","","0","","","","","https://www.uwhealth.org/patient-stories/after-losing-her-daughter-dawn-becomes-advocate-for-organ-donation","","","","","","132942","543","3.277","3","","3","2","0","0.370","76","29","0","24","14","0","","","","","e8a9fd8abb6b00f987befccad387d6f1","0.282","","","","","1.1","https://www.uwhealth.org/patient-stories/after-losing-her-daughter-dawn-becomes-advocate-for-organ-donation","2022-01-31 15:16:33"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uwmf-retirement-plan-committee-050621.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.265","Fri, 30 Apr 2021 15:53:09 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uwmf-retirement-plan-committee-050621.pdf","2022-01-31 15:16:34"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/PR-394990-19_UW_Health_New_Clinic_Patient_AFCH_SPANISH_final.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","2","2","0","0.370","0","0","0","0","0","0","","","","","","0.233","Wed, 02 Oct 2019 17:11:02 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/PR-394990-19_UW_Health_New_Clinic_Patient_AFCH_SPANISH_final.pdf","2022-01-31 15:16:34"
"https://www.uwhealth.org/services/pediatric-orthopedics","text/html; charset=UTF-8","200","OK","Indexable","","Pediatric orthopedics, surgeons | Conditions, Treatments and Services | UW Health","81","733","UW Health Kids orthopedic team provides personalized specialty care for all pediatric orthopedic conditions.","108","669","Pediatric orthopedics, orthopedics, bones, joints, cerebral palsy, muscular dystrophy, spina bifida, club foot, rehabilitation, sports medicine, trauma, scoliosis, spine surgery, neuromuscular disorders","202","Pediatric orthopedics: Caring for children, educating parents","61","","0","Notice","6","Special care for growing bones, muscles and joints","50","index,follow","","","","https://www.uwhealth.org/services/pediatric-orthopedics","","","","","","270824","1336","3.507","3","","37","7","0","1.310","102","29","0","25","15","0","","","","","22318d77956820e8f3098ba9aff82f0f","0.478","","","","","1.1","https://www.uwhealth.org/services/pediatric-orthopedics","2022-01-31 15:16:34"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uw-health-investment-sub-committee-5-20-20.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.276","Tue, 19 May 2020 15:12:15 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uw-health-investment-sub-committee-5-20-20.pdf","2022-01-31 15:16:35"
"https://www.uwhealth.org/treatments/high-risk-breast-clinic-paths","text/html; charset=UTF-8","200","OK","Indexable","","High-Risk Breast Cancer Clinic PATHS | Treatments | UW Health","61","576","The UW Health PATHS Clinic offers testing, education, personalized screening plans and risk reduction for those at risk for breast cancer. Learn more.","150","931","high risk breast cancer clinic,high risk breast clinic","54","High-Risk Breast Clinic - PATHS Treatment: Assessing your risk for breast cancer","80","","0","Notice","6","Helping individuals at risk for breast cancer take control","58","","","","","https://www.uwhealth.org/treatments/high-risk-breast-clinic-paths","","","","","","212225","761","2.721","3","","19","7","0","1.310","82","28","0","23","13","0","","","","","e859f0b37d930830f405c865a54bd3bb","0.493","","","","","1.1","https://www.uwhealth.org/treatments/high-risk-breast-clinic-paths","2022-01-31 15:16:34"
"https://www.uwhealth.org/healthfacts/cancer/8035.html","text/plain","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","56","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.331","","https://patient.uwhealth.org/healthfacts","HTTP Redirect","","1.1","https://www.uwhealth.org/healthfacts/cancer/8035.html","2022-01-31 15:16:35"
"https://www.uwhealth.org/conditions/wilms-tumor","text/html; charset=UTF-8","200","OK","Indexable","","Pediatric Wilms tumor, treatment & symptoms | Conditions | UW Health","68","627","UW Health Kids offers the latest treatments for pediatric cancers, including rare cancer like pediatric Wilms tumor. Learn more about treatment options.","152","935","Pediatric cancer, pediatric oncology, pediatric cancer doctor Wisconsin, childhood cancer, children’s cancer, cancer care for kids in Wisconsin, cancer care for children in Wisconsin, pediatric tumors, pediatric kidney cancer, Wilms tumor","238","Wilms tumor: Small patients. Big care.","38","","0","Notice","6","What is Wilms tumor?","20","index,follow","","","","https://www.uwhealth.org/conditions/wilms-tumor","","","","","","290473","1025","2.577","3","","17","4","0","0.750","86","31","0","35","24","0","","","","","280768f1150ffc34d007516ff2dfe0b5","0.436","","","","","1.1","https://www.uwhealth.org/conditions/wilms-tumor","2022-01-31 15:16:35"
"https://www.uwhealth.org/conditions/hand-wrist-conditions","text/html; charset=UTF-8","200","OK","Indexable","","Hand And Wrist Specialists & Treatments | Conditions | UW Health","64","589","The expertise of hand surgeons and certified hand therapists at UW Health enables us to provide the best care for hand and wrist conditions. Learn more.","152","951","wrist and hand doctor,hand and wrist specialist,hand and wrist pain treatment","77","Hand and wrist conditions: We’ll help you feel and function better","66","","0","Notice","6","Expert care for hand and wrist conditions","41","","","","","https://www.uwhealth.org/conditions/hand-wrist-conditions","","","","","","222213","972","3.110","3","","15","2","0","0.370","85","28","0","22","12","0","","","","","cecf6df8c93e649e4b0df818def80e85","0.415","","","","","1.1","https://www.uwhealth.org/conditions/hand-wrist-conditions","2022-01-31 15:16:35"
"https://www.uwhealth.org/files/uwhealth/docs/CCKM/CCKM-Organizational-Chart-091421.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.274","Tue, 14 Sep 2021 14:30:40 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/CCKM/CCKM-Organizational-Chart-091421.pdf","2022-01-31 15:16:36"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uw%20health%20audit%20committee%20050720.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.227","Wed, 06 May 2020 15:02:38 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uw%20health%20audit%20committee%20050720.pdf","2022-01-31 15:16:36"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uwmf-finance-committee-031621.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.216","Fri, 12 Mar 2021 22:10:54 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uwmf-finance-committee-031621.pdf","2022-01-31 15:16:37"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/UWMF-Board-of-Directors-102721.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.247","Tue, 26 Oct 2021 17:51:18 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/UWMF-Board-of-Directors-102721.pdf","2022-01-31 15:16:37"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uwhca_executive_compensation_committee_102220.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","2","1","0","0.190","0","0","0","0","0","0","","","","","","0.368","Wed, 21 Oct 2020 13:18:07 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uwhca_executive_compensation_committee_102220.pdf","2022-01-31 15:16:37"
"https://www.uwhealth.org/conditions/pelvic-floor-dysfunction","text/html; charset=UTF-8","200","OK","Indexable","","Pelvic Floor Dysfunction Doctors & Treatments | Conditions | UW Health","70","635","The UW Health Women’s Pelvic Wellness Clinic treats pelvic floor dysfunction with a team of experts. Learn more about our approach.","131","833","pelvic floor dysfunction symptoms,pelvic floor dysfunction treatment options,pelvic dysfunction symptoms","104","Pelvic floor dysfunction: The specialists you need","50","","0","Notice","6","Pelvic Floor Dysfunction","24","index,follow","","","","https://www.uwhealth.org/conditions/pelvic-floor-dysfunction","","","","","","204184","978","3.518","3","","24","3","0","0.560","90","28","0","22","12","0","","","","","e935ac11945db446608db289eee98ed","0.520","","","","","1.1","https://www.uwhealth.org/conditions/pelvic-floor-dysfunction","2022-01-31 15:16:37"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uwmf_compensation_review_committee_022421.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.288","Thu, 18 Feb 2021 18:53:22 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/uwmf_compensation_review_committee_022421.pdf","2022-01-31 15:16:38"
"https://www.uwhealth.org/treatments/pain-management","text/html; charset=UTF-8","200","OK","Indexable","","Pain Management Treatment & Soecialists | Treatments | UW Health","64","604","Pain Management at UW Health uses a variety of specialists and treatments to help people dealing with pain resulting from an injury, recovery from surgery.","155","964","pain management treatment,pain treatment specialists,pain doctors","65","Pain management: Easing your discomfort so you can take back your life","70","","0","Notice","6","No one should live with unmanaged pain","38","","","","","https://www.uwhealth.org/treatments/pain-management","","","","","","256897","1257","3.420","3","","22","3","0","0.560","96","33","0","24","14","0","","","","","d4ef0f66e8168cfd2d744aa05f165349","0.438","","","","","1.1","https://www.uwhealth.org/treatments/pain-management","2022-01-31 15:16:37"
"https://www.uwhealth.org/es/medical-records","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised,noindex","Medical Records | UW Health","27","261","Your UW Health medical record is available through your MyChart account. Please visit this page to learn more about your medical records.","137","865","uw health medical records","25","Medical records: Access to the information you need","51","","0","Notice","6","Finding your medical records","28","noindex,nofollow","","","","https://www.uwhealth.org/medical-records","","","","","","235033","2904","8.268","3","","48","23","0","4.310","104","47","0","27","16","0","","","","","ec67f2c0d04098cc6f1af2528fcc9f90","0.475","","","","","1.1","https://www.uwhealth.org/es/medical-records","2022-01-31 15:16:37"
"https://www.uwhealth.org/files/uwhealth/docs/obgyn/CHETA-permission-to-transport.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.284","Thu, 09 Jun 2016 19:30:58 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/obgyn/CHETA-permission-to-transport.pdf","2022-01-31 15:16:38"
"https://www.uwhealth.org/uw-carbone-cancer-center/patient-advocacy-and-education/10315","","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","3","3","0","0.560","0","0","0","0","0","0","","","","","","0.564","","https://www.uwhealth.org/services/cancer","HTTP Redirect","","1.1","https://www.uwhealth.org/uw-carbone-cancer-center/patient-advocacy-and-education/10315","2022-01-31 15:16:38"
"https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/UWHCA_Board_of_Directors_072221.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.190","0","0","0","0","0","0","","","","","","0.315","Wed, 21 Jul 2021 15:42:41 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf4/board/UWHCA_Board_of_Directors_072221.pdf","2022-01-31 15:16:39"
