"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Description 2","Meta Description 2 Length","Meta Description 2 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","Search 1: bridge clinic","URL Encoded Address","Crawl Timestamp"
"http://healthlibrary.wvumedicine.org/Search/167,mononucleosis_blood","text/html; charset=UTF-8","200","OK","Indexable","","Mononucleosis (Blood)","21","202","This test looks for signs in your blood that you have the Epstein-Barr virus, the      virus that causes mono.","110","639","","0","0","Lab Tests,Mononucleosis","23","Search Results","14","Mononucleosis (Blood)","21","Does this test have other names?","32","What is this test?","18","","","","","","","","","","94117","758","11.753","4","","4","3","0","0.360","347","344","0","6","6","0","","","","","2dbc7cf88979ae40d00abee2bc807646","0.478","","","","","1.1","0","http://healthlibrary.wvumedicine.org/Search/167,mononucleosis_blood","2021-11-29 14:55:26"
"https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2018/04/IR-Referral-Form-4-26-18.pdf","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","4","","1","1","0","0.120","0","0","0","0","0","0","","","","","","","","","","","None","0","https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2018/04/IR-Referral-Form-4-26-18.pdf","2021-11-29 14:55:27"
"https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/infectious-diseases/pediatric-infectious-diseases/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","4","","1","1","0","0.120","0","0","0","0","0","0","","","","","","0.984","","https://childrens.wvumedicine.org/services/specialty-care/infectious-diseases","HTTP Redirect","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/infectious-diseases/pediatric-infectious-diseases/","2021-11-29 14:55:26"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=26750","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Nora May 'Nuala' Crotty, MD | WVU Medicine","42","399","","0","0","","0","0","","0","Nora May 'Nuala' Crotty, MD","27","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","54139","467","6.971","4","","13","6","0","0.720","36","26","0","9","9","0","","","","","d8e47aa2c9436a4b7e6634f51fbb4030","2.389","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=26750","2021-11-29 14:55:25"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=27846","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Alice Race, MD | WVU Medicine","29","285","","0","0","","0","0","","0","Alice Race, MD","14","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","52606","370","6.403","4","","6","4","0","0.480","36","26","0","9","9","0","","","","","ec6b52a889913d98f869c93ce1128bc","1.870","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=27846","2021-11-29 14:55:26"
"https://wvumedicine.org/ruby-memorial-hospital/services/wvu-eye-institute/specialty-eye-care/pediatric-ophthalmology/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","4","","2","2","0","0.240","0","0","0","0","0","0","","","","","","0.893","","https://childrens.wvumedicine.org/services/specialty-care/ophthalmology","HTTP Redirect","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-eye-institute/specialty-eye-care/pediatric-ophthalmology/","2021-11-29 14:55:27"
"https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2020/08/Rotations-and-Projects.pdf","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","4","","2","2","0","0.240","0","0","0","0","0","0","","","","","","","","","","","None","0","https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2020/08/Rotations-and-Projects.pdf","2021-11-29 14:55:28"
"https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2018/11/Matt-Johnson.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","14458","0","0.000","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.065","Thu, 15 Nov 2018 18:02:57 GMT","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2018/11/Matt-Johnson.jpg","2021-11-29 14:55:28"
"https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/pharmacies/1%20Medical%20Center%20Drive","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","69264","0","0.000","4","","10","5","0","0.600","0","0","0","0","0","0","","","","","","1.431","","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/pharmacies/1%20Medical%20Center%20Drive","2021-11-29 14:55:27"
"https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2021/07/6350007-HOS_WestVirginia_Emblem-HOS-HP_Orthopedics_2021-22-300x295.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","82791","0","0.000","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.146","Wed, 28 Jul 2021 15:22:41 GMT","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2021/07/6350007-HOS_WestVirginia_Emblem-HOS-HP_Orthopedics_2021-22-300x295.jpg","2021-11-29 14:55:29"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=12469","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Mark Lee, MD, PhD, MBA | WVU Medicine","37","376","","0","0","","0","0","","0","Mark Lee, MD, PhD, MBA","22","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","55259","556","8.330","4","","6","4","0","0.480","36","26","0","9","9","0","","","","","ef1478740505250af11b42998625a5ea","1.833","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=12469","2021-11-29 14:55:27"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=1095","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Michael Kolodney, MD, PhD | WVU Medicine","40","397","","0","0","","0","0","","0","Michael Kolodney, MD, PhD","25","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","53987","521","7.474","4","","7","4","0","0.480","36","26","0","9","9","0","","","","","ca9d964029ea342b7efc513d3f782973","1.915","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=1095","2021-11-29 14:55:27"
"https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2017/04/allergy-injection-protocol.pdf","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","4","","2","2","0","0.240","0","0","0","0","0","0","","","","","","","","","","","None","0","https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2017/04/allergy-injection-protocol.pdf","2021-11-29 14:55:29"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=25539","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Matthew Oliverio, MD | WVU Medicine","35","337","","0","0","","0","0","","0","Matthew Oliverio, MD","20","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","49340","160","4.392","4","","7","4","0","0.480","35","25","0","9","9","0","","","","","aea0e9bae0e005ed1d6024a716fb7d16","1.997","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=25539","2021-11-29 14:55:28"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=26400","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Nicholas 'Nick' Michael, DO | WVU Medicine","42","393","","0","0","","0","0","","0","Nicholas 'Nick' Michael, DO","27","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","49088","138","4.048","4","","6","4","0","0.480","35","25","0","9","9","0","","","","","eaf9805c7ad4a4e322b8f42da3be7430","1.730","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=26400","2021-11-29 14:55:29"
"https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/wvu-medicine-transplant-alliance/kidney-transplant/kidney-transplant-team/","text/html; charset=UTF-8","200","OK","Indexable","","Kidney Transplant Team | Ruby Memorial Hospital","47","445","Our kidney transplant program is led by medical director Dinesh Kannabhiran, MD, and surgical director Lynsey Biondi, MD, physician director of transplant for the WVU Medicine Transplant Alliance and associate professor at the WVU School of Medicine. Our team guides patients through every step of the transplant process: Lynsey Biondi, MD Transplant Surgeon Roberto Lopez-Soltis, MD […]","387","2452","","0","0","","0","","0","","0","","0","","0","","","","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/wvu-medicine-transplant-alliance/kidney-transplant/kidney-transplant-team/","","","","","","80352","317","5.890","4","","5","1","0","0.120","177","143","0","9","9","0","","","","","9ae1c7b3de7f4d1dfecb93b0e849a2ad","1.391","","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/wvu-medicine-transplant-alliance/kidney-transplant/kidney-transplant-team/","2021-11-29 14:55:29"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=25538","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Tessa Gardner, NP-C, FNP-BC | WVU Medicine","42","426","","0","0","","0","0","","0","Tessa Gardner, NP-C, FNP-BC","27","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","59162","880","10.303","4","","7","4","0","0.480","37","27","0","9","9","0","","","","","83ff0314ee60a5434420bb936c6761d9","2.035","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=25538","2021-11-29 14:55:28"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=1087","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Jan Kletter, MD | WVU Medicine","30","285","","0","0","","0","0","","0","Jan Kletter, MD","15","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","49506","186","4.666","4","","6","4","0","0.480","35","25","0","9","9","0","","","","","73baab60d58a735a5b852341b4accc6c","1.465","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=1087","2021-11-29 14:55:29"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=1088","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Jennifer Knight Davis, MD, FACS | WVU Medicine","46","443","","0","0","","0","0","","0","Jennifer Knight Davis, MD, FACS","31","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","49370","194","4.643","4","","6","4","0","0.480","34","24","0","9","9","0","","","","","ce43147d0458bdba77c528cecfab6989","1.662","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=1088","2021-11-29 14:55:31"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=4476","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Allison 'Allison' Lastinger, MD | WVU Medicine","46","409","","0","0","","0","0","","0","Allison 'Allison' Lastinger, MD","31","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","50005","200","4.940","4","","7","4","0","0.480","36","26","0","9","9","0","","","","","17b0f1b345b091799b62ec90b62a657","1.699","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=4476","2021-11-29 14:55:31"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=2178","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Penny Culley, FNP-BC | WVU Medicine","35","352","","0","0","","0","0","","0","Penny Culley, FNP-BC","20","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","49018","124","3.903","4","","6","4","0","0.480","35","25","0","9","9","0","","","","","2169630f0ebfe274499e00268cdf634a","1.786","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=2178","2021-11-29 14:55:31"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=4595","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Chris Cook, MD | WVU Medicine","29","289","","0","0","","0","0","","0","Chris Cook, MD","14","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","49695","211","5.091","4","","10","6","0","0.720","35","25","0","9","9","0","","","","","9ba7ac5928d89b6c5c7ce93a6e0041af","1.604","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=4595","2021-11-29 14:55:31"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=4473","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Kristina Alaan, MD | WVU Medicine","33","313","","0","0","","0","0","","0","Kristina Alaan, MD","18","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","50274","223","5.031","4","","7","4","0","0.480","35","25","0","9","9","0","","","","","df853110462466d3dc810539a9568b1c","1.624","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=4473","2021-11-29 14:55:31"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=11279","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amy Diamond, MD | WVU Medicine","30","315","","0","0","","0","0","","0","Amy Diamond, MD","15","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","50345","228","5.026","4","","7","4","0","0.480","36","26","0","9","9","0","","","","","c702d98d71dd24605923f4feac9bdd92","1.704","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=11279","2021-11-29 14:55:32"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=27608","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","George Comas, MD | WVU Medicine","31","324","","0","0","","0","0","","0","George Comas, MD","16","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","49324","163","4.359","4","","6","4","0","0.480","35","25","0","9","9","0","","","","","d60f1cd2c5a39adb5c2662c20870b829","1.632","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=27608","2021-11-29 14:55:33"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=11036","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Meghan Turner, MD | WVU Medicine","32","327","","0","0","","0","0","","0","Meghan Turner, MD","17","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","59566","950","10.798","4","","13","6","0","0.720","37","27","0","9","9","0","","","","","c610f8379024c6363dac881c8475f361","1.711","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=11036","2021-11-29 14:55:33"
"https://wvumedicine.org/ruby-memorial-hospital/education/volunteering/application/work-study-students/","text/html; charset=UTF-8","200","OK","Indexable","","Work-Study Students | Ruby Memorial Hospital","44","417","Click to download the Work Study Reference Form.","48","318","","0","0","","0","Applications Work-Study Students","32","","0","","0","","0","","","","https://wvumedicine.org/ruby-memorial-hospital/education/volunteering/application/work-study-students/","","","","","","77006","266","5.653","4","","8","4","0","0.480","178","145","0","9","9","0","","","","","d75b23824d368218d681a3ad0b822ef3","2.126","","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/education/volunteering/application/work-study-students/","2021-11-29 14:55:32"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=25309","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Mark Lyerly, MD | WVU Medicine","30","293","","0","0","","0","0","","0","Mark Lyerly, MD","15","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","55107","537","7.988","4","","6","4","0","0.480","35","25","0","9","9","0","","","","","c788383a5fca4c1ad2727b81d137e6cd","1.963","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=25309","2021-11-29 14:55:33"
"https://childrens.wvumedicine.org/services/specialty-care/pulmonary-medicine","text/html; charset=UTF-8","200","OK","Indexable","","Pulmonary Medicine - WVU Medicine","33","331","Improving the health of West Virginians and all we serve through excellence in patient care, research, and education.","117","723","","0","0","","0","Pulmonary Medicine","18","","0","Conditions We Treat","19","Treatments and Services","23","","","","","","","","","","161578","453","2.803","5","","3","2","0","0.240","62","49","0","20","19","0","","","","","31a8af12dc1eef5d09c4b539ea450e68","0.449","","","","","1.1","0","https://childrens.wvumedicine.org/services/specialty-care/pulmonary-medicine","2021-11-29 14:55:34"
"https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2020/09/Emily-Riley.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","14037","0","0.000","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.037","Mon, 21 Sep 2020 15:07:11 GMT","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2020/09/Emily-Riley.jpg","2021-11-29 14:55:35"
"https://wvumedicine.org/ruby-memorial-hospital/services/wvu-eye-institute/specialty-eye-care/ocuplastic-orbital-and-lacrimal-surgery/cosmetic-facial-rejuvenation/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","5","","1","1","0","0.120","0","0","0","0","0","0","","","","","","0.976","","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-eye-institute/cosmetic-procedures/","HTTP Redirect","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-eye-institute/specialty-eye-care/ocuplastic-orbital-and-lacrimal-surgery/cosmetic-facial-rejuvenation/","2021-11-29 14:55:35"
"https://cancer.wvumedicine.org/patients-visitors/cancers-we-treat/endocrine-tumors","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.313","","https://cancer.wvumedicine.org/patients-visitors/cancers-we-treat/endocrine-tumors/","HTTP Redirect","","1.1","0","https://cancer.wvumedicine.org/patients-visitors/cancers-we-treat/endocrine-tumors","2021-11-29 14:55:36"
"https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/obstetrics-and-gynecology/childbirth-and-parenting-classes/class-registration-form/","text/html; charset=UTF-8","200","OK","Indexable","","Class Registration Form | Ruby Memorial Hospital","48","440","Please note: Due to technical issues, we ask you to please register for classes by calling (304) 293-5631, then selecting option 3. We appreciate your patience and apologize for any inconvenience.","196","1227","","0","0","","0","Pregnancy and Family Classes Class Registration Form","52","","0","","0","","0","","","","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/obstetrics-and-gynecology/childbirth-and-parenting-classes/class-registration-form/","","","","","","78949","306","5.820","5","","9","5","0","0.600","176","143","0","9","9","0","","","","","27aabf765b14b3d3d369584c1f1555f7","2.021","","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/obstetrics-and-gynecology/childbirth-and-parenting-classes/class-registration-form/","2021-11-29 14:55:34"
"https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/obstetrics-and-gynecology/maternity/midwifery/?sub=midwife-services-q-and-a","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Midwifery Services | Ruby Memorial Hospital","43","393","WVU Medicine midwives provide quality healthcare to women, offering guidance in developing healthy lifestyles for teenagers and women of childbearing age. Nurse midwives are probably best known for providing prenatal care and support during childbirth. We help women develop birth plans and make decisions about pain management during labor. WVU's midwives are also trained […]","377","2397","","0","0","","0","","0","","0","","0","What is a midwife?","18","","","","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/obstetrics-and-gynecology/maternity/midwifery/","","","","","","96546","942","9.416","5","","11","2","0","0.240","194","146","0","9","9","0","","","","","8ae2b3801a7a49796fdfef5d283515c8","2.184","","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/obstetrics-and-gynecology/maternity/midwifery/?sub=midwife-services-q-and-a","2021-11-29 14:55:34"
"https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/bariatrics-weight-loss-surgery/bariatric-surgery-information-session/","text/html; charset=UTF-8","200","OK","Indexable","","Information Session | Ruby Memorial Hospital","44","401","Information Session WVU Medicine provides a free, no obligation weight-loss surgery information session, so you can learn more about the different procedures we offer, including sleeve gastrectomy, gastric bypass, and gastric banding. Because patient and caregiver safety is our highest priority, WVU Medicine has suspended in-person weight-loss surgery information sessions due to COVID-19 […]","394","2491","","0","0","","0","","0","","0","Information Session","19","","0","","","","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/bariatrics-weight-loss-surgery/bariatric-surgery-information-session/","","","","","","82287","402","6.442","5","","5","1","0","0.120","172","141","0","13","12","0","","","","","bb83e882ffe1114b1460848487d592f2","1.927","","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/bariatrics-weight-loss-surgery/bariatric-surgery-information-session/","2021-11-29 14:55:35"
"https://wvumedicine.org/find-a-doctor/doctor-details/?id=4462","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Casey Street, FNP-BC, APRN | WVU Medicine","41","413","","0","0","","0","0","","0","Casey Street, FNP-BC, APRN","26","","0","","0","","0","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://wvumedicine.org/find-a-doctor/doctor-details/","","","","","","49334","156","4.334","5","","7","4","0","0.480","35","25","0","9","9","0","","","","","f252f67d9c0b246c7376c65c247ac56b","1.736","","","","","1.1","0","https://wvumedicine.org/find-a-doctor/doctor-details/?id=4462","2021-11-29 14:55:35"
"https://childrens.wvumedicine.org/services/specialty-care/infectious-diseases","text/html; charset=UTF-8","200","OK","Indexable","","Infectious Diseases - WVU Medicine","34","321","Our pediatric infectious disease team evaluates and treats all infectious diseases in infants and children. Learn more about our program.","137","845","","0","0","","0","Infectious Diseases","19","","0","Conditions We Treat","19","Treatments and Services","23","","","","","","","","","","152617","726","3.903","5","","2","1","0","0.120","62","49","0","19","18","0","","","","","b39532ad99e2565a09c56f74cf13af2","0.457","","","","","1.1","0","https://childrens.wvumedicine.org/services/specialty-care/infectious-diseases","2021-11-29 14:55:37"
"https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2020/09/Colby-Sherwood.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","13680","0","0.000","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.037","Mon, 21 Sep 2020 15:13:05 GMT","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2020/09/Colby-Sherwood.jpg","2021-11-29 14:55:38"
"https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/obstetrics-and-gynecology/childbirth-and-parenting-classes/childbirth-courses/","text/html; charset=UTF-8","200","OK","Indexable","","Childbirth Classes | Ruby Memorial Hospital","43","389","We hope to empower each parent with the tools and knowledge needed for the delivery of their precious baby. Our class is tailored for first-time parents. We educate mom and partner about expectations for the delivery process. Topics include: Stages of labor Natural childbirth Pain management assisted childbirth Epidural Cesarean section Incorporation of Bradley and […]","371","2316","","0","0","","0","Pregnancy and Family Classes Childbirth Classes","47","","0","Childbirth Traditional Class","28","Childbirth Quick Class","22","","","","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/obstetrics-and-gynecology/childbirth-and-parenting-classes/childbirth-courses/","","","","","","81699","584","7.424","5","","9","5","0","0.600","176","143","0","9","9","0","","","","","b04758c6ba8e4b3aa35b6259c36b901b","2.011","","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/obstetrics-and-gynecology/childbirth-and-parenting-classes/childbirth-courses/","2021-11-29 14:55:36"
"http://wvumedicine.org/cancer/cancer-services/sarcoma-and-bone-cancer/","","302","Redirect to SSL Encrypted Site","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0.000","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.066","","https://wvumedicine.org/cancer/cancer-services/sarcoma-and-bone-cancer/","HTTP Redirect","","1.1","0","http://wvumedicine.org/cancer/cancer-services/sarcoma-and-bone-cancer/","2021-11-29 14:55:38"
"https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/surgery/bariatrics-weight-loss-surgery/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","69288","0","0.000","5","","2","1","0","0.120","0","0","0","0","0","0","","","","","","1.442","","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/services/wvu-specialty-clinics/surgery/bariatrics-weight-loss-surgery/","2021-11-29 14:55:37"
"https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2020/09/Colby-Sherwood-150x150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","4815","0","0.000","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.039","Mon, 21 Sep 2020 15:13:09 GMT","","","","1.1","0","https://wvumedicine.org/ruby-memorial-hospital/wp-content/uploads/sites/3/2020/09/Colby-Sherwood-150x150.jpg","2021-11-29 14:55:38"
